Date,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
2018-08-21,6145.65,476.8428,172.2905,5651.39,,,,0%
2018-08-22,6157.82,477.8228,172.6063,5649.31,,,,0%
2018-08-23,6139.015,476.7504,171.6219,5640.1,,,,0%
2018-08-24,6174.502,477.3262,172.8316,5675.12,,,,1%
2018-08-25,6174.502,477.3262,172.8316,5675.12,,,,0%
2018-08-26,6174.502,477.3262,172.8316,5675.12,,,,0%
2018-08-27,6227.265,477.4566,173.0072,5719.3,,,,1%
2018-08-28,6234.719,477.6735,172.1942,5720.89,,,,0%
2018-08-29,6258.706,476.9748,173.1537,5754,,,,1%
2018-08-30,6233.038,477.1919,172.7363,5729.45,,,,0%
2018-08-31,6216.086,477.3626,172.9951,5730.8,,,,0%
2018-09-01,6216.086,477.3626,172.9951,5730.8,,,,0%
2018-09-02,6216.086,477.3626,172.9951,5730.8,,,,0%
2018-09-03,6210.251,476.9733,172.9951,5730.8,,,,0%
2018-09-04,6180.317,475.0545,171.7783,5721.86,,,,0%
2018-09-05,6151.717,475.6934,170.8994,5705.86,,,,0%
2018-09-06,6128.356,476.9066,170.3569,5686.7,,,,0%
2018-09-07,6110.27,475.3188,170.6877,5674.58,,,,0%
2018-09-08,6110.27,475.3188,170.6877,5674.58,,,,0%
2018-09-09,6110.27,475.3188,170.6877,5674.58,,,,0%
2018-09-10,6124.776,475.7536,171.4361,5685.34,,,,0%
2018-09-11,6139.43,474.6688,171.5389,5706.99,,,,0%
2018-09-12,6153.864,475.8339,172.5681,5709.08,,,,0%
2018-09-13,6183.385,476.1824,171.0273,5740.75,,,,1%
2018-09-14,6194.967,475.4138,170.4956,5743.19,,,,0%
2018-09-15,6194.967,475.4138,170.4956,5743.19,,,,0%
2018-09-16,6194.967,475.4138,170.4956,5743.19,,,,0%
2018-09-17,6177.727,475.9376,169.8655,5711.29,,,,-1%
2018-09-18,6211.493,475.1969,171.1087,5742.18,,,,1%
2018-09-19,6227.268,474.3057,172.4153,5749.39,,,,0%
2018-09-20,6278.788,475.5828,173.5,5794.72,,,,1%
2018-09-21,6291.275,475.7063,174.587,5792.72,,,,0%
2018-09-22,6291.275,475.7063,174.587,5792.72,,,,0%
2018-09-23,6291.275,475.7063,174.587,5792.72,,,,0%
2018-09-24,6271.441,475.506,175.5468,5772.36,,,,0%
2018-09-25,6275.217,474.7219,176.0389,5765.25,,,,0%
2018-09-26,6264.962,474.986,175.248,5746.27,,,,0%
2018-09-27,6264.013,474.085,175.3753,5763.22,,,,0%
2018-09-28,6250.698,473.2476,176.3125,5763.42,,,,0%
2018-09-29,6250.698,473.2476,176.3125,5763.42,,,,0%
2018-09-30,6250.698,473.2476,176.3125,5763.42,,,,0%
2018-10-01,6262.762,472.2264,178.7509,5784.45,,,,0%
2018-10-02,6249.776,472.3338,180.3872,5782.37,,,,0%
2018-10-03,6249.808,470.5799,181.489,5786.48,,,,0%
2018-10-04,6198.697,469.2029,179.665,5740.56,,,,-1%
2018-10-05,6158.648,468.3003,179.9028,5708.9,,,,-1%
2018-10-06,6158.648,468.3003,179.9028,5708.9,,,,0%
2018-10-07,6158.648,468.3003,179.9028,5708.9,,,,0%
2018-10-08,6136.257,468.2465,179.9896,5706.66,,,,0%
2018-10-09,6122.524,468.4447,180.6428,5700.23,,,,0%
2018-10-10,5981.288,469.2764,178.9004,5512.94,,,,-3%
2018-10-11,5855.382,470.9419,177.9486,5399.54,,,,-2%
2018-10-12,5908.578,471.0905,178.6042,5476.83,,,,1%
2018-10-13,5908.578,471.0905,178.6042,5476.83,,,,0%
2018-10-14,5908.578,471.0905,178.6042,5476.83,,,,0%
2018-10-15,5884.822,471.5109,180.4828,5444.61,,,,-1%
2018-10-16,5988.263,471.692,180.2874,5561.8,,,,2%
2018-10-17,5983.501,471.0466,179.6278,5560.62,,,,0%
2018-10-18,5912.184,469.9348,177.6616,5481.13,,,,-1%
2018-10-19,5906.185,469.5249,178.0857,5479.3,,,,0%
2018-10-20,5906.185,469.5249,178.0857,5479.3,,,,0%
2018-10-21,5906.185,469.5249,178.0857,5479.3,,,,0%
2018-10-22,5880.765,469.0925,177.7713,5455.88,,,,0%
2018-10-23,5824.906,469.8927,176.4675,5426.08,,,,-1%
2018-10-24,5695.41,469.499,175.7519,5258.61,,,,-3%
2018-10-25,5746.045,469.2303,175.4128,5356.54,,,,2%
2018-10-26,5676.243,470.8234,176.1952,5263.74,,,,-2%
2018-10-27,5676.243,470.8234,176.1952,5263.74,,,,0%
2018-10-28,5676.243,470.8234,176.1952,5263.74,,,,0%
2018-10-29,5658.579,470.1202,174.9854,5229.28,,,,-1%
2018-10-30,5720.477,468.969,173.3082,5311.67,,,,2%
2018-10-31,5791.723,467.9611,172.5063,5369.49,,,,1%
2018-11-01,5846.304,469.3286,173.3351,5426.33,,,,1%
2018-11-02,5834.411,468.1315,173.9684,5392.53,,,,-1%
2018-11-03,5834.411,468.1315,173.9684,5392.53,,,,0%
2018-11-04,5834.411,468.1315,173.9684,5392.53,,,,0%
2018-11-05,5845.9,468.6788,174.6514,5422.88,,,,1%
2018-11-06,5874.677,468.6349,173.5643,5457.25,,,,1%
2018-11-07,5971.545,469.6197,173.6944,5573.06,,,,2%
2018-11-08,5967.865,468.4102,172.764,5562,,,,0%
2018-11-09,5913.007,467.9583,171.9926,5511.79,,,,-1%
2018-11-10,5913.007,467.9583,171.9926,5511.79,,,,0%
2018-11-11,5913.007,467.9583,171.9926,5511.79,,,,0%
2018-11-12,5814.523,466.586,172.3442,5403.19,,,,-2%
2018-11-13,5808.951,467.1278,171.1061,5395.37,,,,0%
2018-11-14,5777.105,467.5994,175.8513,5355.94,,,,-1%
2018-11-15,5810.654,468.0497,171.9729,5414.43,,,,1%
2018-11-16,5826.514,469.8268,174.1834,5426.86,,,,0%
2018-11-17,5826.514,469.8268,174.1834,5426.86,,,,0%
2018-11-18,5826.514,469.8268,174.1834,5426.86,,,,0%
2018-11-19,5763.188,470.7523,176.1203,5336.7,,,,-2%
2018-11-20,5669.638,469.899,172.3143,5240.23,,,,-2%
2018-11-21,5692.352,469.4248,173.1042,5256.61,,,,0%
2018-11-22,5690.887,469.8444,173.1042,5256.61,,,,0%
2018-11-23,5665.411,469.5319,169.2182,5222.43,,,,-1%
2018-11-24,5665.411,469.5319,169.2182,5222.43,,,,0%
2018-11-25,5665.411,469.5319,169.2182,5222.43,,,,0%
2018-11-26,5734.863,468.9307,169.1991,5304.17,,,,2%
2018-11-27,5737.603,468.1805,168.5486,5321.52,,,,0%
2018-11-28,5823.033,467.8359,171.3156,5444.12,,,,2%
2018-11-29,5838.418,470.2915,171.6788,5433.49,,,,0%
2018-11-30,5857.516,469.4245,171.5349,5478.91,,,,1%
2018-12-01,5857.516,469.4245,171.5349,5478.91,,,,0%
2018-12-02,5857.516,469.4245,171.5349,5478.91,,,,0%
2018-12-03,5930.032,470.5271,172.3902,5538.86,,,,1%
2018-12-04,5787.669,472.1748,173.3254,5359.91,,,,-3%
2018-12-05,5763.986,471.7748,173.2518,5359.91,,,,0%
2018-12-06,5713.873,473.339,171.0012,5353.43,,,,0%
2018-12-07,5640.837,473.5227,173.5433,5229.44,,,,-2%
2018-12-08,5640.837,473.5227,173.5433,5229.44,,,,0%
2018-12-09,5640.837,473.5227,173.5433,5229.44,,,,0%
2018-12-10,5605.259,473.1414,171.9993,5238.7,,,,0%
2018-12-11,5610.614,472.0004,171.7859,5237.1,,,,0%
2018-12-12,5671.58,472.5545,170.8903,5265.53,,,,1%
2018-12-13,5667.93,472.0351,171.5861,5265.46,,,,0%
2018-12-14,5576.769,472.0154,169.0005,5165.6,,,,-2%
2018-12-15,5576.769,472.0154,169.0005,5165.6,,,,0%
2018-12-16,5576.769,472.0154,169.0005,5165.6,,,,0%
2018-12-17,5495.953,473.2442,166.9528,5058.58,,,,-2%
2018-12-18,5478.768,474.4909,165.7468,5059.34,,,,0%
2018-12-19,5434.644,476.1489,166.3337,4981.92,,,,-2%
2018-12-20,5348.917,476.3024,163.9579,4903.46,,,,-2%
2018-12-21,5268.945,476.1042,163.7316,4802.51,,,,-2%
2018-12-22,5268.945,476.1042,163.7316,4802.51,,,,0%
2018-12-23,5268.945,476.1042,163.7316,4802.51,,,,0%
2018-12-24,5177.2,477.1491,160.6796,4672.66,,,,-3%
2018-12-25,5155.168,477.3449,160.6796,4672.66,,,,0%
2018-12-26,5315.022,476.9565,162.7857,4904.49,,,,5%
2018-12-27,5349.148,476.8359,161.9403,4946.94,,,,1%
2018-12-28,5374.159,477.7769,161.5125,4941.61,,,,0%
2018-12-29,5374.159,477.7769,161.5125,4941.61,,,,0%
2018-12-30,5374.159,477.7769,161.5125,4941.61,,,,0%
2018-12-31,5412.122,478.9153,159.7202,4984.22,,,,1%
2019-01-01,5412.195,478.9153,159.7202,4984.22,,,,0%
2019-01-02,5404.223,478.896,160.3035,4990.56,,,,0%
2019-01-03,5324.486,481.8036,161.2917,4868.3,,,,-2%
2019-01-04,5471.032,480.9003,163.137,5035.45,,,,3%
2019-01-05,5471.032,480.9003,163.137,5035.45,,,,0%
2019-01-06,5471.032,480.9003,163.137,5035.45,,,,0%
2019-01-07,5515.793,481.2427,163.6686,5070.76,,,,1%
2019-01-08,5561.917,480.1381,164.4597,5120.04,,,,1%
2019-01-09,5606.424,481.5319,166.4775,5142.66,,,,0%
2019-01-10,5626.484,481.7554,165.607,5165.89,,,,0%
2019-01-11,5624.983,481.7176,165.9773,5165.15,,,,0%
2019-01-12,5624.983,481.7176,165.9773,5165.15,,,,0%
2019-01-13,5624.983,481.7176,165.9773,5165.15,,,,0%
2019-01-14,5599.444,481.9055,166.5123,5138.58,,,,-1%
2019-01-15,5643.987,481.4301,166.9448,5193.78,,,,1%
2019-01-16,5652.354,480.7738,167.2789,5205.45,,,,0%
2019-01-17,5678.924,480.2966,167.6881,5245.48,,,,1%
2019-01-18,5751.28,479.5077,169.6357,5314.78,,,,1%
2019-01-19,5751.28,479.5077,169.6357,5314.78,,,,0%
2019-01-20,5751.28,479.5077,169.6357,5314.78,,,,0%
2019-01-21,5751.487,479.4932,169.6357,5314.78,,,,0%
2019-01-22,5688.519,480.3982,166.992,5239.75,,,,-1%
2019-01-23,5692.424,480.6898,166.9735,5251.29,,,,0%
2019-01-24,5701.385,481.5119,167.2657,5258.69,,,,0%
2019-01-25,5755.019,482.0625,169.0694,5303.51,,,,1%
2019-01-26,5755.019,482.0625,169.0694,5303.51,,,,0%
2019-01-27,5755.019,482.0625,169.0694,5303.51,,,,0%
2019-01-28,5718.575,482.9563,166.5962,5261.88,,,,-1%
2019-01-29,5719.833,483.1108,167.928,5254.31,,,,0%
2019-01-30,5781.749,483.3393,168.7357,5336.6,,,,2%
2019-01-31,5833.217,486.2068,168.4193,5383.63,,,,1%
2019-02-01,5836.583,484.99,168.9307,5389.19,,,,0%
2019-02-02,5836.583,484.99,168.9307,5389.19,,,,0%
2019-02-03,5836.583,484.99,168.9307,5389.19,,,,0%
2019-02-04,5860.258,483.5224,169.2468,5425.8,,,,1%
2019-02-05,5899.389,483.7814,168.7994,5451.4,,,,0%
2019-02-06,5887.448,483.5088,169.0298,5439.8,,,,0%
2019-02-07,5829.805,483.7439,167.0655,5389.69,,,,-1%
2019-02-08,5812.22,483.8571,167.1316,5395.12,,,,0%
2019-02-09,5812.22,483.8571,167.1316,5395.12,,,,0%
2019-02-10,5812.22,483.8571,167.1316,5395.12,,,,0%
2019-02-11,5815.306,482.2422,166.3091,5399,,,,0%
2019-02-12,5883.213,482.13,167.2426,5468.98,,,,1%
2019-02-13,5905.877,481.6461,167.3933,5485.97,,,,0%
2019-02-14,5892.961,482.0007,166.9806,5473.33,,,,0%
2019-02-15,5947.893,482.1927,169.0713,5533.27,,,,1%
2019-02-16,5947.893,482.1927,169.0713,5533.27,,,,0%
2019-02-17,5947.893,482.1927,169.0713,5533.27,,,,0%
2019-02-18,5965.316,482.8953,169.0713,5533.27,,,,0%
2019-02-19,5975.002,483.801,169.821,5541.98,,,,0%
2019-02-20,5997.789,484.0151,170.6426,5552.9,,,,0%
2019-02-21,5981.167,483.4003,170.8748,5533.8,,,,0%
2019-02-22,6008.896,483.9318,171.5899,5569.45,,,,1%
2019-02-23,6008.896,483.9318,171.5899,5569.45,,,,0%
2019-02-24,6008.896,483.9318,171.5899,5569.45,,,,0%
2019-02-25,6023.286,483.9493,169.9034,5577.09,,,,0%
2019-02-26,6023.31,484.7054,169.7192,5572.74,,,,0%
2019-02-27,6025.071,484.0353,170.5712,5570.57,,,,0%
2019-02-28,6008.621,483.4082,170.1244,5556.49,,,,0%
2019-03-01,6039.195,482.215,169.2487,5595.11,,,,1%
2019-03-02,6039.195,482.215,169.2487,5595.11,,,,0%
2019-03-03,6039.195,482.215,169.2487,5595.11,,,,0%
2019-03-04,6022.832,481.8395,168.9742,5573.53,,,,0%
2019-03-05,6014.591,481.5663,169.7702,5567.4,,,,0%
2019-03-06,5989.411,482.662,168.8347,5531.34,,,,-1%
2019-03-07,5942.563,483.1097,168.3843,5487.56,,,,-1%
2019-03-08,5913.212,483.4036,168.2841,5476.39,,,,0%
2019-03-09,5913.212,483.4036,168.2841,5476.39,,,,0%
2019-03-10,5913.212,483.4036,168.2841,5476.39,,,,0%
2019-03-11,5981.103,483.398,167.8793,5556.77,,,,1%
2019-03-12,6006.506,484.4679,169.1551,5573.44,,,,0%
2019-03-13,6042.156,485.1911,170.5658,5612.56,,,,1%
2019-03-14,6045.383,484.6479,170.1944,5609.59,,,,0%
2019-03-15,6081.455,485.4767,170.7004,5637.77,,,,1%
2019-03-16,6081.455,485.4767,170.7004,5637.77,,,,0%
2019-03-17,6081.455,485.4767,170.7004,5637.77,,,,0%
2019-03-18,6108.114,486.0477,171.3471,5658.73,,,,0%
2019-03-19,6115.58,486.2579,171.8118,5658.15,,,,0%
2019-03-20,6091.522,487.066,172.4233,5641.74,,,,0%
2019-03-21,6138.002,488.1873,172.3671,5703.28,,,,1%
2019-03-22,6042.848,490.1083,171.1299,5595.5,,,,-2%
2019-03-23,6042.848,490.1083,171.1299,5595.5,,,,0%
2019-03-24,6042.848,490.1083,171.1299,5595.5,,,,0%
2019-03-25,6020.704,490.9115,171.51,5591.23,,,,0%
2019-03-26,6065.677,490.0748,171.6843,5631.39,,,,1%
2019-03-27,6045.833,490.6091,170.7967,5605.32,,,,0%
2019-03-28,6050.238,489.9807,169.8097,5626.32,,,,0%
2019-03-29,6087.541,489.4602,169.8207,5664.46,,,,1%
2019-03-30,6087.541,489.4602,169.8207,5664.46,,,,0%
2019-03-31,6087.541,489.4602,169.8207,5664.46,,,,0%
2019-04-01,6157.19,487.9164,171.0811,5730.04,,,,1%
2019-04-02,6157.164,487.6044,171.4877,5730.35,,,,0%
2019-04-03,6189.884,487.4283,172.1736,5742.67,,,,0%
2019-04-04,6190.556,487.1913,172.2877,5755.96,,,,0%
2019-04-05,6211.532,487.1041,172.588,5782.7,,,,0%
2019-04-06,6211.532,487.1041,172.588,5782.7,,,,0%
2019-04-07,6211.532,487.1041,172.588,5782.7,,,,0%
2019-04-08,6220.536,487.8833,173.4681,5788.86,,,,0%
2019-04-09,6193.527,488.6029,173.162,5755.49,,,,-1%
2019-04-10,6207.841,489.2303,174.0941,5775.99,,,,0%
2019-04-11,6207.339,488.724,172.3755,5776.28,,,,0%
2019-04-12,6241.904,487.8967,173.3772,5815.04,,,,1%
2019-04-13,6241.904,487.8967,173.3772,5815.04,,,,0%
2019-04-14,6241.904,487.8967,173.3772,5815.04,,,,0%
2019-04-15,6247.972,487.7588,172.6046,5811.51,,,,0%
2019-04-16,6253.694,487.0945,171.865,5814.46,,,,0%
2019-04-17,6247.817,486.8262,171.2386,5801.83,,,,0%
2019-04-18,6246.012,487.0692,171.3444,5811.13,,,,0%
2019-04-19,6246.455,486.9907,171.3444,5811.13,,,,0%
2019-04-20,6246.455,486.9907,171.3444,5811.13,,,,0%
2019-04-21,6246.455,486.9907,171.3444,5811.13,,,,0%
2019-04-22,6250.061,486.6255,171.9155,5817.16,,,,0%
2019-04-23,6287.899,486.0967,171.2701,5868.88,,,,1%
2019-04-24,6271.972,487.2149,170.8418,5856.03,,,,0%
2019-04-25,6262.843,486.3025,170.4005,5853.87,,,,0%
2019-04-26,6287.86,487.2946,169.4533,5881.48,,,,0%
2019-04-27,6287.86,487.2946,169.4533,5881.48,,,,0%
2019-04-28,6287.86,487.2946,169.4533,5881.48,,,,0%
2019-04-29,6293.97,486.7951,169.0135,5888.05,,,,0%
2019-04-30,6303.401,488.0109,169.1048,5893.81,,,,0%
2019-05-01,6278.42,488.8044,168.8019,5849.65,,,,-1%
2019-05-02,6253.983,487.0868,167.2929,5837.46,,,,0%
2019-05-03,6302.736,487.7703,167.5953,5894.3,,,,1%
2019-05-04,6302.736,487.7703,167.5953,5894.3,,,,0%
2019-05-05,6302.736,487.7703,167.5953,5894.3,,,,0%
2019-05-06,6271.944,488.3299,166.8652,5868.45,,,,0%
2019-05-07,6182.213,489.4497,165.8146,5771.59,,,,-2%
2019-05-08,6172.082,489.42,165.891,5762.48,,,,0%
2019-05-09,6138.13,490.0792,164.9773,5747.08,,,,0%
2019-05-10,6159.579,490.3419,165.202,5770.44,,,,0%
2019-05-11,6159.579,490.3419,165.202,5770.44,,,,0%
2019-05-12,6159.579,490.3419,165.202,5770.44,,,,0%
2019-05-13,6044.866,491.1037,164.5621,5631.41,,,,-2%
2019-05-14,6081.333,490.257,166.6676,5677.2,,,,1%
2019-05-15,6115.831,490.8703,167.3403,5711.49,,,,1%
2019-05-16,6163.882,490.0736,168.7155,5763.95,,,,1%
2019-05-17,6136.862,489.7952,167.4687,5730.89,,,,-1%
2019-05-18,6136.862,489.7952,167.4687,5730.89,,,,0%
2019-05-19,6136.862,489.7952,167.4687,5730.89,,,,0%
2019-05-20,6103.998,489.4526,167.9741,5692.3,,,,-1%
2019-05-21,6142.722,488.942,167.6641,5740.81,,,,1%
2019-05-22,6125.84,489.2172,165.943,5724.71,,,,0%
2019-05-23,6056.233,490.9514,163.8781,5657.1,,,,-1%
2019-05-24,6078.763,491.9008,165.4452,5665.6,,,,0%
2019-05-25,6078.763,491.9008,165.4452,5665.6,,,,0%
2019-05-26,6078.763,491.9008,165.4452,5665.6,,,,0%
2019-05-27,6083.22,491.7674,165.4452,5665.6,,,,0%
2019-05-28,6048.87,492.2292,166.9192,5618.18,,,,-1%
2019-05-29,5992.056,492.5004,166.9349,5579.51,,,,-1%
2019-05-30,5997.772,492.0876,166.335,5591.97,,,,0%
2019-05-31,5939.689,494.6193,163.4152,5519.27,,,,-1%
2019-06-01,5939.689,494.6193,163.4152,5519.27,,,,0%
2019-06-02,5939.689,494.6193,163.4152,5519.27,,,,0%
2019-06-03,5936.417,496.5221,162.9313,5504.05,,,,0%
2019-06-04,6031.296,496.8844,163.4603,5622.31,,,,2%
2019-06-05,6084.429,498.1817,160.9054,5668.89,,,,1%
2019-06-06,6109.703,498.5106,162.2192,5705.22,,,,1%
2019-06-07,6175.928,500.5582,162.3183,5765.66,,,,1%
2019-06-08,6175.928,500.5582,162.3183,5765.66,,,,0%
2019-06-09,6175.928,500.5582,162.3183,5765.66,,,,0%
2019-06-10,6201.08,499.0456,162.0896,5792.56,,,,0%
2019-06-11,6213.716,499.2062,163.0339,5790.83,,,,0%
2019-06-12,6198.309,499.4354,162.2285,5779.12,,,,0%
2019-06-13,6206.855,499.2968,163.3491,5804.53,,,,0%
2019-06-14,6189.787,498.8569,163.8224,5795.96,,,,0%
2019-06-15,6189.787,498.8569,163.8224,5795.96,,,,0%
2019-06-16,6189.787,498.8569,163.8224,5795.96,,,,0%
2019-06-17,6189.587,498.5076,163.7651,5801.4,,,,0%
2019-06-18,6248.147,499.7216,164.7385,5857.95,,,,1%
2019-06-19,6279.33,500.7899,163.7508,5875.45,,,,0%
2019-06-20,6342.938,504.2544,166.692,5931.66,,,,1%
2019-06-21,6328.012,503.2036,166.0169,5924.54,,,,0%
2019-06-22,6328.012,503.2036,166.0169,5924.54,,,,0%
2019-06-23,6328.012,503.2036,166.0169,5924.54,,,,0%
2019-06-24,6328.213,505.2392,167.396,5914.29,,,,0%
2019-06-25,6286.332,505.9553,168.165,5858.13,,,,-1%
2019-06-26,6271.536,504.3838,168.8174,5850.9,,,,0%
2019-06-27,6296.298,504.7363,168.9168,5874.15,,,,0%
2019-06-28,6331.084,505.5858,167.8037,5908.25,,,,1%
2019-06-29,6331.084,505.5858,167.8037,5908.25,,,,0%
2019-06-30,6331.084,505.5858,167.8037,5908.25,,,,0%
2019-07-01,6371.52,504.3752,166.5483,5953.63,,,,1%
2019-07-02,6389.976,504.9447,164.511,5971.29,,,,0%
2019-07-03,6433.728,506.4321,166.8919,6018.54,,,,1%
2019-07-04,6439.086,506.5629,166.8919,6018.54,,,,0%
2019-07-05,6411.479,503.5131,166.7377,6008.31,,,,0%
2019-07-06,6411.479,503.5131,166.7377,6008.31,,,,0%
2019-07-07,6411.479,503.5131,166.7377,6008.31,,,,0%
2019-07-08,6379.743,503.4332,166.579,5979.34,,,,0%
2019-07-09,6377.824,502.6107,166.8157,5988.48,,,,0%
2019-07-10,6399.675,502.9167,169.794,6015.56,,,,0%
2019-07-11,6411.952,502.3385,169.837,6029.33,,,,0%
2019-07-12,6433.441,502.4014,170.8314,6057.77,,,,0%
2019-07-13,6433.441,502.4014,170.8314,6057.77,,,,0%
2019-07-14,6433.441,502.4014,170.8314,6057.77,,,,0%
2019-07-15,6438.332,503.2827,169.8756,6058.83,,,,0%
2019-07-16,6420.237,502.3201,167.9709,6038.4,,,,0%
2019-07-17,6390.763,503.5834,167.8371,5999.05,,,,-1%
2019-07-18,6392.379,504.4382,166.4509,6021.15,,,,0%
2019-07-19,6381.486,504.6519,167.4382,5984.2,,,,-1%
2019-07-20,6381.486,504.6519,167.4382,5984.2,,,,0%
2019-07-21,6381.486,504.6519,167.4382,5984.2,,,,0%
2019-07-22,6390.593,504.8808,167.0284,6001.28,,,,0%
2019-07-23,6425.287,503.5711,167.5264,6042.48,,,,1%
2019-07-24,6449.261,504.463,167.3709,6071.05,,,,0%
2019-07-25,6417.96,503.826,166.6881,6039.13,,,,-1%
2019-07-26,6443.666,503.0467,166.1588,6083.82,,,,1%
2019-07-27,6443.666,503.0467,166.1588,6083.82,,,,0%
2019-07-28,6443.666,503.0467,166.1588,6083.82,,,,0%
2019-07-29,6434.413,503.1125,166.7568,6074.01,,,,0%
2019-07-30,6408.317,503.0906,166.9196,6058.96,,,,0%
2019-07-31,6362.444,504.1809,166.6751,5993.17,,,,-1%
2019-08-01,6320.94,504.794,162.5582,5939.83,,,,-1%
2019-08-02,6253.766,507.1935,163.0273,5897.1,,,,-1%
2019-08-03,6253.766,507.1935,163.0273,5897.1,,,,0%
2019-08-04,6253.766,507.1935,163.0273,5897.1,,,,0%
2019-08-05,6100.893,510.0874,162.082,5721.8,,,,-3%
2019-08-06,6135.653,510.1251,161.4685,5796.72,,,,1%
2019-08-07,6149.851,512.4631,160.4318,5801.32,,,,0%
2019-08-08,6248.116,511.1306,162.6908,5911.66,,,,2%
2019-08-09,6215.003,511.3659,163.5099,5873.47,,,,-1%
2019-08-10,6215.003,511.3659,163.5099,5873.47,,,,0%
2019-08-11,6215.003,511.3659,163.5099,5873.47,,,,0%
2019-08-12,6163.954,513.1366,162.2724,5804.25,,,,-1%
2019-08-13,6213.237,511.7882,163.8948,5890.16,,,,1%
2019-08-14,6074.133,513.5523,162.3572,5719.3,,,,-3%
2019-08-15,6065.993,514.7637,162.0396,5734.49,,,,0%
2019-08-16,6141.264,514.0519,162.1974,5818.17,,,,1%
2019-08-17,6141.264,514.0519,162.1974,5818.17,,,,0%
2019-08-18,6141.264,514.0519,162.1974,5818.17,,,,0%
2019-08-19,6209.488,512.4882,161.9837,5888.93,,,,1%
2019-08-20,6174.071,513.466,162.0632,5842.76,,,,-1%
2019-08-21,6220.761,513.2792,162.2945,5891.19,,,,1%
2019-08-22,6210.083,512.2655,161.5027,5888.37,,,,0%
2019-08-23,6102.29,514.1447,160.7632,5735.63,,,,-3%
2019-08-24,6102.29,514.1447,160.7632,5735.63,,,,0%
2019-08-25,6102.29,514.1447,160.7632,5735.63,,,,0%
2019-08-26,6133.537,514.1783,161.39,5799.34,,,,1%
2019-08-27,6132.682,515.463,161.8942,5780.79,,,,0%
2019-08-28,6153.515,515.8996,163.1382,5818.84,,,,1%
2019-08-29,6215.905,514.8742,163.8214,5893.65,,,,1%
2019-08-30,6232.303,514.4333,162.809,5898.23,,,,0%
2019-08-31,6232.303,514.4333,162.809,5898.23,,,,0%
2019-09-01,6232.303,514.4333,162.809,5898.23,,,,0%
2019-09-02,6226.825,513.5329,162.809,5898.23,,,,0%
2019-09-03,6199.097,514.7697,162.8527,5857.95,,,,-1%
2019-09-04,6266.048,515.3751,165.8466,5921.96,,,,1%
2019-09-05,6338.981,512.5956,165.0363,6000.38,,,,1%
2019-09-06,6352.666,513.6817,164.7346,6006.07,,,,0%
2019-09-07,6352.666,513.6817,164.7346,6006.07,,,,0%
2019-09-08,6352.666,513.6817,164.7346,6006.07,,,,0%
2019-09-09,6351.553,511.977,165.9567,6005.99,,,,0%
2019-09-10,6354.765,509.9557,166.6145,6008.12,,,,0%
2019-09-11,6398.692,508.7889,165.454,6051.87,,,,1%
2019-09-12,6420.783,508.6406,166.2322,6070.23,,,,0%
2019-09-13,6433.258,506.6721,166.5133,6067.5,,,,0%
2019-09-14,6433.258,506.6721,166.5133,6067.5,,,,0%
2019-09-15,6433.258,506.6721,166.5133,6067.5,,,,0%
2019-09-16,6404.402,506.8869,172.2542,6048.67,,,,0%
2019-09-17,6421.653,507.5328,169.0891,6064.31,,,,0%
2019-09-18,6419.607,508.7137,168.2726,6066.42,,,,0%
2019-09-19,6430.502,509.3803,168.0484,6066.9,,,,0%
2019-09-20,6409.851,509.2255,167.6334,6037.5,,,,0%
2019-09-21,6409.851,509.2255,167.6334,6037.5,,,,0%
2019-09-22,6409.851,509.2255,167.6334,6037.5,,,,0%
2019-09-23,6398.894,510.7319,169.0772,6036.9,,,,0%
2019-09-24,6365.115,511.886,168.0134,5986.58,,,,-1%
2019-09-25,6372.378,509.6049,167.066,6023.46,,,,1%
2019-09-26,6369.454,509.9129,166.4968,6009.19,,,,0%
2019-09-27,6351.612,509.7306,165.8813,5978.11,,,,-1%
2019-09-28,6351.612,509.7306,165.8813,5978.11,,,,0%
2019-09-29,6351.612,509.7306,165.8813,5978.11,,,,0%
2019-09-30,6364.933,509.2007,164.7214,6008.59,,,,1%
2019-10-01,6302.159,509.0897,164.913,5935.2,,,,-1%
2019-10-02,6194.123,510.175,164.1885,5828.93,,,,-2%
2019-10-03,6224.015,512.7702,164.6598,5876.86,,,,1%
2019-10-04,6289.644,513.0557,165.0795,5960.43,,,,1%
2019-10-05,6289.644,513.0557,165.0795,5960.43,,,,0%
2019-10-06,6289.644,513.0557,165.0795,5960.43,,,,0%
2019-10-07,6283.84,512.623,164.6381,5933.76,,,,0%
2019-10-08,6203.083,512.0402,165.003,5841.57,,,,-2%
2019-10-09,6243.38,511.1154,165.1006,5896.6,,,,1%
2019-10-10,6280.606,509.751,165.1518,5934.56,,,,1%
2019-10-11,6366.165,508.7718,167.037,6000.04,,,,1%
2019-10-12,6366.165,508.7718,167.037,6000.04,,,,0%
2019-10-13,6366.165,508.7718,167.037,6000.04,,,,0%
2019-10-14,6354.365,508.9269,166.5404,5991.72,,,,0%
2019-10-15,6416.706,508.6062,166.17,6051.39,,,,1%
