Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan)
2015-06-17,SZA-2013,36.45,44.55,36.45,44.55,44.55,2213,80680.05
2015-06-16,SZA-2014,39.2,47.92,39.2,47.92,47.92,19174,764728.24
2015-06-16,SZA-2013,40.5,40.5,40.5,40.5,40.5,680,27540
2015-06-15,SZA-2014,35.64,43.56,35.64,43.56,43.56,24709,827860.44
2015-06-15,SZA-2013,45,45,45,45,45,3001,135045
2020-12-14,SZA-2017,5.02,,,5.02,5.02,0,0
2020-12-14,SZA-2016,4.09,,,4.09,4.09,0,0
2020-12-14,SZA-2015,4.55,,,4.55,4.55,20000,63800
2020-12-14,SZA-2014,33.73,,,33.73,33.73,0,0
2020-12-14,SZA-2013,31.70,,,31.70,31.70,0,0
2020-12-22,SZA-2013,28.53,,,28.53,28.53,0,0
2020-12-21,SZA-2019,23.05,,,23.05,23.05,0,0
2020-12-21,SZA-2018,24.01,,,24.01,24.01,0,0
2020-12-21,SZA-2017,4.52,,,4.52,4.52,0,0
2020-12-25,SZA-2013,28.53,,,28.53,28.53,0,0
2020-12-24,SZA-2019,18.68,18.68,18.68,18.68,18.68,1,18.68
2020-12-24,SZA-2018,17.51,17.51,17.51,17.51,17.51,1,17.51
2020-12-24,SZA-2017,4.52,,,4.52,4.52,0,0
2020-12-24,SZA-2016,6.00,6.00,6.00,6.00,6.00,1,6.00
2015-06-12,SZA-2014,39.6,48.4,39.6,39.6,39.6,20772,805471.3
2015-06-12,SZA-2013,50,50,50,50,50,2,100
2015-06-11,SZA-2014,38.88,47.5,38.88,44,44,94703,3647519.02
2015-08-06,SZA-2014,31.05,36.19,31.05,35,35,399,12401.99
2015-08-06,SZA-2013,35,35,35,35,35,300,10500
2015-08-05,SZA-2015,32.57,35,32.57,35,35,203,6614.14
2015-08-05,SZA-2014,34,34.5,34,34.5,34.5,131,4454.5
2015-08-05,SZA-2013,30,36.66,30,36.66,36.66,301,9036.66
2015-08-04,SZA-2015,36.1,36.19,32,36.19,36.19,3898,137027.89
2015-08-04,SZA-2014,32,35,32,35,35,902,28870
2015-08-04,SZA-2013,33.8,33.8,33.33,33.33,33.33,200,6759.53
2015-08-03,SZA-2015,28.87,35,28.87,35,35,1005,29032.74
2015-08-03,SZA-2014,34.6,35,30.15,34.6,34.6,262,8487.1
2015-08-03,SZA-2013,34,34.44,30,34.44,34.44,401,12834.44
2015-07-31,SZA-2015,32.08,,,32.08,32.08,0,0
2015-07-31,SZA-2014,29.7,33.5,29.7,33.5,33.5,181,5514.5
2015-07-31,SZA-2013,29.7,33.33,29.7,33.33,33.33,101,3003.33
2015-07-30,SZA-2015,32.08,,,32.08,32.08,0,0
2015-07-30,SZA-2014,28.8,33,28.8,33,33,53,1534.8
2015-07-30,SZA-2013,33,33,33,33,33,100,3300
2015-07-29,SZA-2015,32.08,,,32.08,32.08,0,0
2015-07-29,SZA-2014,32,,,32,32,0,0
2015-07-29,SZA-2013,35.29,,,35.29,35.29,0,0
2015-07-20,SZA-2013,35.64,35.64,35.64,35.64,35.64,34,1211.76
2015-07-17,SZA-2015,32.08,,,32.08,32.08,0,0
2015-07-17,SZA-2014,24.06,29.4,24.06,24.06,24.06,5,136.32
2015-07-17,SZA-2013,39.6,39.6,39.6,39.6,39.6,140,5544
2015-07-16,SZA-2015,32.08,32.08,32.08,32.08,32.08,1,32.08
2015-07-16,SZA-2014,21.87,26.73,21.87,26.73,26.73,2234,48867.3
2015-07-16,SZA-2013,36,,,36,36,0,0
2015-07-15,SZA-2015,35.64,,,35.64,35.64,0,0
2015-07-15,SZA-2014,24.3,24.3,24.3,24.3,24.3,1,24.3
2015-07-15,SZA-2013,36,,,36,36,0,0
2015-07-14,SZA-2015,35.64,35.64,35.64,35.64,35.64,1,35.64
2015-07-14,SZA-2014,27,27,27,27,27,1,27
2015-07-14,SZA-2013,36,36,36,36,36,1,36
2015-07-13,SZA-2014,25.46,30,25.46,30,30,510,13011.84
2015-07-13,SZA-2013,40,,,40,40,0,0
2015-07-10,SZA-2014,23.15,28.29,23.15,28.29,28.29,6850,158628.9
2015-07-10,SZA-2013,40,,,40,40,0,0
2015-07-09,SZA-2014,21.04,25.72,21.04,25.72,25.72,110,2361.2
2015-07-09,SZA-2013,40,,,40,40,0,0
2015-07-08,SZA-2014,23.38,23.38,23.38,23.38,23.38,1050,24549
2015-07-28,SZA-2015,32.08,,,32.08,32.08,0,0
2015-07-28,SZA-2014,28.87,32,28.87,32,32,2,60.87
2015-07-28,SZA-2013,35.29,,,35.29,35.29,0,0
2015-07-27,SZA-2015,32.08,,,32.08,32.08,0,0
2015-07-27,SZA-2014,32.03,,,32.03,32.03,0,0
2015-07-27,SZA-2013,35.29,,,35.29,35.29,0,0
2015-07-24,SZA-2015,32.08,,,32.08,32.08,0,0
2015-07-24,SZA-2014,32.03,32.03,32.03,32.03,32.03,1,32.03
2015-07-24,SZA-2013,35.29,35.29,35.29,35.29,35.29,1,35.29
2015-07-23,SZA-2015,32.08,,,32.08,32.08,0,0
2015-07-23,SZA-2014,29.12,,,29.12,29.12,0,0
2015-07-23,SZA-2013,32.08,,,32.08,32.08,0,0
2015-07-22,SZA-2015,32.08,,,32.08,32.08,0,0
2015-07-22,SZA-2014,26.21,32.03,26.21,29.12,29.12,2003,52513.18
2015-07-22,SZA-2013,32.08,,,32.08,32.08,0,0
2015-07-21,SZA-2015,32.08,,,32.08,32.08,0,0
2015-07-21,SZA-2014,23.82,29.12,23.82,29.12,29.12,6,164.12
2015-07-21,SZA-2013,32.08,32.08,32.08,32.08,32.08,1,32.08
2015-07-20,SZA-2015,32.08,,,32.08,32.08,0,0
2015-07-20,SZA-2014,21.65,26.47,21.65,26.47,26.47,5,122.71
2015-08-17,SZA-2013,35,,,35,35,0,0
2015-08-14,SZA-2015,34.5,,,34.5,34.5,0,0
2015-08-14,SZA-2014,34,34.5,34,34.5,34.5,231,7854.5
2015-08-14,SZA-2013,35,,,35,35,0,0
2015-08-13,SZA-2015,34.5,34.5,34.5,34.5,34.5,300,10350
2015-08-13,SZA-2014,31.5,34.5,31.5,34.5,34.5,461,14639.5
2015-08-13,SZA-2013,35,,,35,35,0,0
2015-08-12,SZA-2015,31.5,35.5,31.5,35.5,35.5,301,9485.5
2015-08-12,SZA-2014,35,,,35,35,0,0
2015-08-12,SZA-2013,35,,,35,35,0,0
2015-08-11,SZA-2015,35,,,35,35,0,0
2015-08-11,SZA-2014,35,,,35,35,0,0
2015-08-11,SZA-2013,35,,,35,35,0,0
2015-08-10,SZA-2015,35,,,35,35,0,0
2015-08-10,SZA-2014,35,,,35,35,0,0
2015-08-10,SZA-2013,35,,,35,35,0,0
2015-08-07,SZA-2015,33.5,35,33.5,35,35,1802,60820
2015-08-07,SZA-2014,34,35,34,35,35,398,13533
2015-08-07,SZA-2013,35,,,35,35,0,0
2015-08-06,SZA-2015,35,,,35,35,0,0
2015-09-16,SZA-2013,33.75,38,33.75,38,38,4005,135185.75
2015-09-15,SZA-2015,38.5,38.5,38.5,38.5,38.5,2,77
2015-09-15,SZA-2014,32.4,38.5,32.4,36,36,27.05,87662.5
2015-09-15,SZA-2013,37.5,37.5,37.5,37.5,37.5,1125,42187.5
2015-09-14,SZA-2015,37,38.5,37,38.5,38.5,602,22277
2015-09-14,SZA-2014,36,36,31.95,36,36,2004,64044
2015-09-24,SZA-2015,35.1,39.5,35.1,39,39,203,7137.5
2015-09-24,SZA-2014,33.75,39,33.75,38.5,38.5,5004,168904.5
2015-09-24,SZA-2013,39,39,39,39,39,2,78
2015-09-23,SZA-2015,39,39,39,39,39,2,78
2015-09-23,SZA-2014,37.5,37.5,37.5,37.5,37.5,3,112.5
2015-09-23,SZA-2013,33.75,38.5,33.75,38.5,38.5,1054,35804
2015-09-22,SZA-2015,31.5,38.5,31.5,38,38,205,6472.5
2015-09-14,SZA-2013,37,37.5,32.99,37.5,37.5,4008,144288.5
2015-09-11,SZA-2015,38,38,38,38,38,2,76
2015-09-11,SZA-2014,35.5,35.5,35.5,35.5,35.5,2,71
2015-09-11,SZA-2013,29.99,36.65,29.99,36.65,36.65,8126,258768.7
2015-09-10,SZA-2015,33.75,38,33.75,38,38,602,20326
2015-09-10,SZA-2014,40,40,38,38,38,6,236
2015-09-10,SZA-2013,27.26,33.32,27.26,33.32,33.32,3005,81946.6
2015-09-09,SZA-2015,37.5,,,37.5,37.5,0,0
2015-09-09,SZA-2014,38,38,38,38,38,6,228
2015-09-09,SZA-2013,30.29,30.29,24.79,30.29,30.29,10397,276483.74
2015-09-08,SZA-2015,37.5,,,37.5,37.5,0,0
2015-09-08,SZA-2014,39.97,39.97,32.85,38,38,651,23672.35
2015-09-08,SZA-2013,27.54,33.66,27.54,27.54,27.54,4396,121090.26
2015-09-07,SZA-2015,37.5,37.5,37.5,37.5,37.5,2,75
2015-09-07,SZA-2014,31.5,36.5,31.5,36.5,36.5,1403,44204.5
2015-09-07,SZA-2013,36,36,30.6,30.6,30.6,650,23394.6
2015-09-02,SZA-2015,35,37.5,35,37.5,37.5,604,21150
2015-09-02,SZA-2014,35,,,35,35,0,0
2015-09-02,SZA-2013,31.19,34,31.19,34,34,651,20307.5
2015-09-01,SZA-2015,32.85,36.50,32.85,36.50,36.50,602,19783
2015-09-22,SZA-2014,37,37,36.5,36.5,36.5,3503,129609.5
2015-09-22,SZA-2013,37,37.5,37,37.5,37.5,7,261.5
2015-09-21,SZA-2015,35,35,35,35,35,1,35
2015-09-21,SZA-2014,34.65,38.5,34.65,35.5,35.5,3504,121420
2015-09-21,SZA-2013,35.1,38,35.1,38,38,1104,38762
2015-09-18,SZA-2015,37,37,37,37,37,3,111
2015-09-01,SZA-2014,35.00,35.00,35.00,35.00,35.00,574,20090
2015-09-01,SZA-2013,34.65,34.65,34.65,34.65,34.65,1,34.65
2015-08-31,SZA-2015,34.5,36.5,34.5,36.5,36.5,200,6902
2015-08-31,SZA-2014,35.5,36.5,32.85,36.5,36.5,20891,590111.75
2015-08-31,SZA-2013,31.5,31.5,31.5,31.5,31.5,1,31.5
2015-08-28,SZA-2015,36,36.5,32.4,36.5,36.5,399,13645.5
2015-08-28,SZA-2014,35,36.5,31.95,36.5,36.5,624,20895.95
2015-08-28,SZA-2013,35,,,35,35,0,0
2015-08-27,SZA-2015,35.5,36,31.95,36,36,236,7687.25
2015-08-27,SZA-2014,34,35.5,30.6,35.5,35.5,733,23871.00
2015-09-18,SZA-2014,33.75,38.5,33.75,38.5,38.5,5169,174480.75
2015-09-18,SZA-2013,39,39,39,39,39,3,117
2015-09-17,SZA-2015,41.8,41.8,34.2,38,38,7,266
2015-09-17,SZA-2014,33.75,37.8,33.75,37.5,37.5,5167,174405.3
2015-09-17,SZA-2013,37.5,38.5,37.5,38.5,38.5,4002,150078
2015-09-16,SZA-2015,38,38,38,38,38,4,152
2015-09-16,SZA-2014,37,37.5,32.4,37.5,37.5,4706,174118.9
2015-08-27,SZA-2013,35,,,35,35,0,0
2015-08-26,SZA-2015,35.5,35.5,35.5,35.5,35.5,3,106.5
2015-08-26,SZA-2014,33,34,33,34,34,421,13894
2015-08-26,SZA-2013,35,,,35,35,0,0
2015-08-25,SZA-2015,34.5,,,34.5,34.5,0,0
2015-08-25,SZA-2014,30.74,35.6,30.74,35.6,35.6,403,12400.1
2015-08-25,SZA-2013,35,,,35,35,0,0
2015-08-24,SZA-2015,34.5,34.5,34.5,34.5,34.5,2,69
2015-08-24,SZA-2014,34,34.16,27.95,34.16,34.16,407,11418.64
2015-08-24,SZA-2013,35,,,35,35,0,0
2015-08-21,SZA-2015,27.95,33,27.95,33,33,238,7667.15
2015-08-21,SZA-2014,31.05,,,31.05,31.05,0,0
2015-08-21,SZA-2013,35,35,35,35,35,199,6965
2015-08-20,SZA-2015,31.05,31.05,31.05,31.05,31.05,203,6303.15
2015-08-20,SZA-2014,34.5,34.5,31.05,31.05,31.05,188,6482.55
2015-08-20,SZA-2013,33.33,34.65,28.35,34.65,34.65,403,12437.31
2015-08-19,SZA-2015,34.5,,,34.5,34.5,0,0
2015-08-19,SZA-2014,31.5,34.5,31.5,34.5,34.5,189,5956.5
2015-08-19,SZA-2013,31.5,31.5,31.5,31.5,31.5,202,6363
2015-08-18,SZA-2015,34.5,,,34.5,34.5,0,0
2015-08-18,SZA-2014,34.5,,,34.5,34.5,0,0
2015-08-18,SZA-2013,35,,,35,35,0,0
2015-08-17,SZA-2015,34.5,,,34.5,34.5,0,0
2015-08-17,SZA-2014,34.5,,,34.5,34.5,0,0
2015-10-12,SZA-2014,47,,,47,47,0,0
2015-10-12,SZA-2013,41.4,41.4,41.4,41.4,41.4,4100,169740
2015-10-09,SZA-2015,45.5,,,45.5,45.5,0,0
2015-10-09,SZA-2014,47,,,47,47,0,0
2015-10-09,SZA-2013,46,,,46,46,0,0
2015-10-08,SZA-2015,45.5,,,45.5,45.5,0,0
2015-10-08,SZA-2014,40.5,47,40.5,47,47,470,19165
2015-10-08,SZA-2013,40.95,46,40.95,46,46,3170,129912.5
2015-09-30,SZA-2015,45.5,45.5,45.5,45.5,45.5,2,91
2015-09-30,SZA-2014,37.71,45,37.71,45,45,4704,180062
2015-09-30,SZA-2013,42,45.5,42,45.5,45.5,3193,134113
2015-09-29,SZA-2015,42.5,42.5,42.5,42.5,42.5,2,85
2015-09-29,SZA-2014,41.9,41.9,41.9,41.9,41.9,3,125.7
2015-09-29,SZA-2013,40,42,40,42,42,3,124
2015-09-28,SZA-2015,41.5,,,41.5,41.5,0,0
2015-09-28,SZA-2014,36,42,36,39,39,4702,194478
2015-09-28,SZA-2013,40,40,40,40,40,1,40
2015-09-25,SZA-2015,42.9,42.9,35.1,41.5,41.5,4005,156207.5
2015-09-25,SZA-2014,42,42,34.8,40,40,8203,321120
2015-09-25,SZA-2013,35.1,41,35.1,41,41,53,1878
2015-10-29,SZA-2015,39.6,44,39.6,43,43,9996,395873.2
2015-10-29,SZA-2014,40.5,45,40.5,45,45,20004,810180
2015-10-29,SZA-2013,40.5,44.5,40.5,44.5,44.5,5898,238912
2015-10-28,SZA-2015,40.5,44,40.5,44,44,5013,203062
2015-10-28,SZA-2014,44,45,44,45,45,5002,220090
2015-10-21,SZA-2013,43,43,43,43,43,5,215
2015-10-20,SZA-2015,44.55,44.55,36.45,43,43,10557,420839.14
2015-10-20,SZA-2014,36.9,44,36.9,42,42,9995,374201.8
2015-10-20,SZA-2013,43,43,43,43,43,1001,43043
2015-10-28,SZA-2013,44,45,44,45,45,4753,209135
2015-10-27,SZA-2015,45,46,45,45,45,1987,91399
2015-10-27,SZA-2014,45,45,45,45,45,1,45
2015-10-27,SZA-2013,39.6,44,39.6,44,44,4713,186692
2015-10-26,SZA-2015,46,46,45,45,45,10672,330861
2015-10-26,SZA-2014,45,45,45,45,45,2,90
2015-10-19,SZA-2015,40.5,44,40.5,40.5,40.5,3545,143577
2015-10-19,SZA-2014,39.6,45,39.6,41,41,3313,131257
2015-10-19,SZA-2013,40.05,44.5,40.05,41,41,1502,62382
2015-10-16,SZA-2015,40.05,45,40.05,45,45,3852,155315
2015-10-16,SZA-2014,44,44,44,44,44,5001,220044
2015-10-26,SZA-2013,39.6,44,39.6,44,44,4853,192412
2015-10-23,SZA-2015,42,44,42,44,44,4301,180644
2015-10-23,SZA-2014,45,45,45,45,45,2,90
2015-10-23,SZA-2013,38.7,44,38.7,44,44,4803,185885.7
2015-10-22,SZA-2015,39.6,44,39.6,44,44,4494,178607
2015-10-22,SZA-2014,40.5,44.5,40.5,44.5,44.5,4103,166529.5
2015-10-22,SZA-2013,43,43,43,43,43,1,43
2015-10-16,SZA-2013,39.6,44.5,39.6,44.5,44.5,4502,180239
2015-10-15,SZA-2015,36.9,44.5,36.9,44.5,44.5,5170,190837
2015-10-15,SZA-2014,45,45,45,45,45,2,90
2015-10-15,SZA-2013,39.6,44,39.6,44,44,4001,158444
2015-10-14,SZA-2015,36.86,45,36.86,41,41,5602,206510.14
2015-10-14,SZA-2014,45,45,45,45,45,30,1350
2015-10-21,SZA-2015,38.7,44,38.7,44,44,4202,162958
2015-10-21,SZA-2014,45.35,45.35,37.8,45,45,10786,455758.7
2015-10-14,SZA-2013,42,44,42,44,44,102,4288
2015-10-13,SZA-2015,40.95,,,40.95,40.95,0,0
2015-10-13,SZA-2014,47,,,47,47,0,0
2015-10-13,SZA-2013,42,42,42,42,42,4020,168840
2015-10-12,SZA-2015,40.95,40.95,40.95,40.95,40.95,2,81.9
2015-11-09,SZA-2014,40.5,44.5,40.5,44.5,44.5,31819,1295080.1
2015-11-09,SZA-2013,47.34,47.34,39.6,45,45,5607,222086.7
2015-11-06,SZA-2015,39.2,47.92,39.2,47.92,47.92,13651,560410
2015-11-06,SZA-2014,39.29,45,39.29,45,45,30001,1178745
2015-11-06,SZA-2013,44,,,44,44,0,0
2015-11-05,SZA-2015,35.64,43.56,35.64,43.56,43.56,14304,509863.16
2015-11-05,SZA-2014,40.95,43.66,40.95,43.66,43.66,35002,1164837.32
2015-11-05,SZA-2013,40,44,39.6,44,44,4751,189744
2015-11-04,SZA-2015,39.6,39.6,39.6,39.6,39.6,9812,388555.2
2015-11-04,SZA-2014,39.6,45.5,39.6,45.5,45.5,35001,1386051.4
2015-11-04,SZA-2013,39.6,44,39.6,44,44,4912,194790
2015-11-03,SZA-2015,47.3,47.3,38.7,44,44,17362,713028
2015-11-03,SZA-2014,40.46,44,38.7,44,44,37987,1496584.92
2015-11-18,SZA-2013,46.5,46.5,46.5,46.5,46.5,2,93
2015-11-17,SZA-2015,40.5,45.5,40.5,45.5,45.5,9691,394738.5
2015-11-17,SZA-2014,40.5,45.5,40.5,45.5,45.5,34920,1414270
2015-11-17,SZA-2013,46,46,46,46,46,2,92
2015-11-16,SZA-2015,39.6,45,39.6,45,45,11503,455529.6
2015-11-03,SZA-2013,38.7,44,38.7,44,44,4802,185848
2015-11-02,SZA-2015,41.4,47.96,41.4,43,43,17047,731827.69
2015-11-02,SZA-2014,41.85,43,41.85,43,43,35483,1484964.7
2015-11-02,SZA-2013,40.95,43,40.95,43,43,5882,240878.15
2015-10-30,SZA-2015,38.7,46,38.7,46,46,7401,286426
2015-10-30,SZA-2014,40.5,46.5,40.5,46.5,46.5,29479,1193905.5
2015-10-30,SZA-2013,40.05,45.50,40.05,45.50,45.50,4922,197491
2015-11-16,SZA-2014,40.5,45,40.5,45,45,30789,1246959
2015-11-16,SZA-2013,45.5,45.5,45.5,45.5,45.5,2,91
2015-11-13,SZA-2015,39.6,44,39.6,44,44,10803,427812
2015-11-13,SZA-2014,40.05,45,40.05,45,45,29214,1170030.6
2015-11-13,SZA-2013,45.5,45.5,45.5,45.5,45.5,1,45.5
2015-11-12,SZA-2015,39.6,44,39.6,44,44,8813,349003.6
2015-11-12,SZA-2014,40.5,44.5,40.5,44.5,44.5,30001,1215044.5
2015-11-12,SZA-2013,40.95,45,40.95,45,45,5051,206842.5
2015-11-11,SZA-2015,39.6,44,39.6,44,44,8012,317279.6
2015-11-11,SZA-2014,40.05,45,40.05,45,45,35453,1419902.55
2015-11-11,SZA-2013,40.5,45.5,40.5,45.5,45.5,5004,202682
2015-11-10,SZA-2015,45,45,39.6,44,44,5003,198128.6
2015-11-10,SZA-2014,40.05,44.5,40.05,44.5,44.5,35231,1411010.45
2015-11-10,SZA-2013,40.5,45,40.5,45,45,5602,226890
2015-11-09,SZA-2015,44,44,43.13,44,44,5353,230876.63
2015-12-07,SZA-2014,42,44.3,40.05,44.3,44.3,25819,1053587.01
2015-12-07,SZA-2013,46,,,46,46,0,0
2015-12-04,SZA-2015,39.87,45.5,39.87,45.5,45.5,5036,200819.1
2015-12-04,SZA-2014,40.05,44.5,40.05,44.5,44.5,48810,2000388.52
2015-12-04,SZA-2013,40.5,46,40.5,46,46,202,8192
2015-12-03,SZA-2015,40,44.3,39.87,44.3,44.3,6202,247838.6
2015-12-03,SZA-2014,40.95,44.5,40.95,44.5,44.5,78914,3232581.85
2015-12-03,SZA-2013,40.5,45,40.5,45,45,5001,202545
2015-12-02,SZA-2015,45,48,40.5,44.3,44.3,5802,240989.3
2015-12-02,SZA-2014,40.68,45.5,40.68,45.5,45.5,70999,2888253.78
2015-12-02,SZA-2013,40.95,45,40.95,45,45,5001,204795
2015-12-01,SZA-2015,45,45,42.3,45,45,11003,478935
2015-12-01,SZA-2014,42.12,47,42.12,45.2,45.2,70898,2990621.92
2015-11-26,SZA-2015,44.8,44.8,40.68,44.8,44.8,4,170.96
2015-11-26,SZA-2014,39.6,43.5,39.6,43.5,43.5,69998,2789926.8
2015-11-26,SZA-2013,45,45,45,45,45,1,45
2015-11-25,SZA-2015,45.2,45.2,45.2,45.2,45.2,2,90.4
2015-11-25,SZA-2014,38.52,44,38.52,44,44,80998,3127453.92
2015-12-01,SZA-2013,45.5,45.5,45.5,45.5,45.5,2,91
2015-11-30,SZA-2015,40.5,47,40.5,47,47,5011,202997
2015-11-30,SZA-2014,40.32,46.8,40.32,46.8,46.8,56900,2294220.96
2015-11-30,SZA-2013,47,47,47,47,47,2,94
2015-11-27,SZA-2015,45,45,45,45,45,1,45
2015-11-27,SZA-2014,39.15,44.8,39.15,44.8,44.8,61999,2427266.5
2015-11-27,SZA-2013,45,,,45,45,0,0
2015-11-25,SZA-2013,46,46,46,46,46,1,46
2015-11-24,SZA-2015,45.5,,,45.5,45.5,0,0
2015-11-24,SZA-2014,38.25,42.8,38.25,42.8,42.8,81028,3099330.1
2015-11-24,SZA-2013,46.3,46.3,46.3,46.3,46.3,1,46.3
2015-11-23,SZA-2015,45.5,45.5,40.95,45.5,45.5,6203,280191.95
2015-11-23,SZA-2014,38.25,42.5,38.25,42.5,42.5,56000,2142008.5
2015-11-23,SZA-2013,46,46,46,46,46,1,46
2015-11-20,SZA-2015,40.51,45.5,40.5,45.5,45.5,6201,251157.5
2015-11-20,SZA-2014,37.8,42.5,37.8,42.5,42.5,37353,1416157.5
2015-11-20,SZA-2013,46,46,46,46,46,1,46
2015-11-19,SZA-2015,45,45,45,45,45,5002,225090
2015-11-19,SZA-2014,36.86,42,36.86,42,42,36005,1327164.86
2015-11-19,SZA-2013,45,45,45,45,45,1,45
2015-11-18,SZA-2015,40.95,50.05,40.95,46,46,9208,415142.05
2015-11-18,SZA-2014,40.95,45,40.95,40.95,40.95,35643,1459584.9
2015-12-16,SZA-2013,46,46,44.2,44.2,44.2,2,90.2
2015-12-15,SZA-2015,37.8,43,37.8,43,43,3003,113529
2015-12-15,SZA-2014,39.6,44.2,39.6,44.2,44.2,9003,356532.6
2015-12-15,SZA-2013,44.5,44.5,44.5,44.5,44.5,2,89
2015-12-14,SZA-2015,43,43,37.69,42,42,7022,301837.8
2015-12-14,SZA-2014,38.76,44,38.76,44,44,10001,387644
2015-12-14,SZA-2013,46,46,44.3,44.3,44.3,2,90.3
2015-12-11,SZA-2015,34.26,41.88,34.26,41.88,41.88,7003,239938.02
2015-12-11,SZA-2014,43,43.07,43,43.07,43.07,8003,344129.21
2015-12-11,SZA-2013,45,45,45,45,45,1,45
2015-12-10,SZA-2015,38.25,42,38.07,38.07,38.07,12776,519431.64
2015-12-10,SZA-2014,39.15,39.15,39.15,39.15,39.15,18013,705208.95
2015-12-10,SZA-2013,44.2,,,44.2,44.2,0,0
2015-12-09,SZA-2015,46.2,46.2,37.8,42.30,42.30,13605,545425.2
2015-12-09,SZA-2014,47,47,43.5,43.5,43.5,7001,329043.5
2015-12-09,SZA-2013,44.2,44.2,44.2,44.2,44.2,1,44.2
2015-12-08,SZA-2015,40.5,42,40.5,42,42,12,489
2015-12-08,SZA-2014,41,47,39.87,43,43,23203,967891
2015-12-08,SZA-2013,44,44,44,44,44,1,44
2015-12-07,SZA-2015,40.95,45,40.95,45,45,2303,94320
2015-12-24,SZA-2015,43.02,43.5,38.7,43.5,43.5,10324,399642.96
2015-12-24,SZA-2014,38.25,44,38.25,44,44,5001,191294
2015-12-24,SZA-2013,45,,,45,45,0,0
2015-12-23,SZA-2015,46.2,46.2,37.8,43,43,4201,171151
2015-12-23,SZA-2014,39.87,42.5,39.87,42.5,42.5,10004,398867.37
2015-12-23,SZA-2013,45,,,45,45,0,0
2015-12-22,SZA-2015,37.8,46.2,37.8,42,42,17002,672084
2015-12-22,SZA-2014,40.05,44.3,40.05,44.3,44.3,8502,340513.6
2015-12-22,SZA-2013,45,,,45,45,0,0
2015-12-21,SZA-2015,39.24,42,39.24,42,42,14246,559015.8
2015-12-21,SZA-2014,40.32,44.5,40.32,44.5,44.5,13523,546485.39
2015-12-21,SZA-2013,45,,,45,45,0,0
2015-12-18,SZA-2015,38.25,43.6,38.25,43.6,43.6,7001,267793.6
2015-12-18,SZA-2014,39.6,44.8,39.6,44.8,44.8,19383,767582.4
2015-12-18,SZA-2013,45,45,45,45,45,1,45
2015-12-17,SZA-2015,34.83,42.5,34.83,42.5,42.5,1003,34957.5
2015-12-17,SZA-2014,39.6,44,39.6,44,44,8531,337832
2015-12-17,SZA-2013,44.2,44.2,44.2,44.2,44.2,1,44.2
2015-12-16,SZA-2015,38.7,42,38.7,38.7,38.7,2783,107712
2015-12-16,SZA-2014,39.78,44,39.78,44,44,19154,761950.34
2016-01-05,SZA-2014,39.74,45,39.74,39.74,39.74,1554,61766.48
2016-01-05,SZA-2013,46,,,46,46,0,0
2016-01-04,SZA-2015,46,46,45,45,45,1502,69090
2016-01-04,SZA-2014,46,46,44.15,44.15,44.15,5002,230088.3
2016-01-04,SZA-2013,46,,,46,46,0,0
2015-12-31,SZA-2015,36.05,44.06,36.05,44.06,44.06,2746,99009.32
2015-12-31,SZA-2014,40.14,49.06,40.14,49.06,49.06,5507,221104.46
2015-12-31,SZA-2013,40.5,46,40.5,46,46,2003,81127
2015-12-30,SZA-2015,40.05,40.05,40.05,40.05,40.05,10102,404585.1
2015-12-30,SZA-2014,39.96,44.6,39.96,44.6,44.6,4002,159929.2
2015-12-30,SZA-2013,45,,,45,45,0,0
2015-12-29,SZA-2015,39.87,44.5,39.87,44.5,44.5,5103,203461.24
2015-12-29,SZA-2014,38.08,44.4,38.08,44.4,44.4,29501,1203824.4
2015-12-29,SZA-2013,45,,,45,45,0,0
2015-12-28,SZA-2015,48.95,48.95,40.05,44.3,44.3,6852,284216.45
2015-12-28,SZA-2014,40,48.4,39.6,42.31,42.31,172752,6446550.71
2015-12-28,SZA-2013,45,,,45,45,0,0
2015-12-25,SZA-2015,39.15,44.5,39.15,44.5,44.5,12302,481634
2015-12-25,SZA-2014,40.95,44,39.6,44,44,63501,2062601.55
2015-12-25,SZA-2013,45,45,45,45,45,1,45
2016-01-14,SZA-2013,40.1,45,40.1,45,45,501,20095
2016-01-13,SZA-2015,45,45,45,45,45,2,90
2016-01-13,SZA-2014,45,,,45,45,0,0
2016-01-13,SZA-2013,44.55,,,44.55,44.55,0,0
2016-01-12,SZA-2015,49,49,40.41,44.9,44.9,5984,241839.6
2016-01-12,SZA-2014,45,45,45,45,45,2,90
2016-01-22,SZA-2015,40.41,44.9,40.41,44.9,44.9,1916,77434.64
2016-01-22,SZA-2014,44.5,44.5,44.5,44.5,44.5,2,89
2016-01-22,SZA-2013,45,45,45,45,45,1,45
2016-01-21,SZA-2015,44.9,,,44.9,44.9,0,0
2016-02-02,SZA-2014,48.4,,,48.4,48.4,0,0
2016-02-02,SZA-2013,54.45,,,54.45,54.45,0,0
2016-02-01,SZA-2015,45,,,45,45,0,0
2016-02-01,SZA-2014,48.4,48.4,48.4,48.4,48.4,1000,48400
2016-02-01,SZA-2013,45,54.45,45,54.45,54.45,2000,99450
2016-01-29,SZA-2015,45,45,45,45,45,1,45
2016-01-12,SZA-2013,44.55,,,44.55,44.55,0,0
