,Date,Trading Index,Settlement Volume (ton),Turnover (yuan),Settlement Price (yuan/ton),Return,index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
0,2020-03-02,TJEA19,350,"5,950",17.0,0.03030303030303028,3713,6496.5869999999995,524.019,154.5201,6288.64,1.033317337660489,1.0044681878824124,1.02115802099545,1.0460616162069822
1,2020-03-03,TJEA19,250,"4,325",17.3,0.01764705882352935,3714,6400.927,526.1759,156.0566,6112.07,0.9852753453467182,1.0041160721271556,1.0099436901736407,0.9719223870343985
2,2020-03-04,TJEA19,275,"4,620",16.8,-0.02890173410404628,3715,6588.023,526.9108,156.1423,6370.35,1.0292295162872502,1.0013966812239026,1.0005491597279448,1.042257369434578
3,2020-03-05,TJEA19,340,"5,593",16.45,-0.02083333333333337,3716,6440.969,528.5738,154.9835,6155.58,0.9776785843036674,1.0031561319297309,0.992578564552975,0.9662859968447572
4,2020-03-06,TJEA19,330,"5,511",16.7,0.015197568389057725,3717,6314.628000000001,534.5859,150.9587,6050.8,0.9803847837181021,1.0113741922130837,0.9740307839221595,0.9829780459355577
5,2020-03-09,TJEA19,280,"4,620",16.5,-0.0119760479041916,3720,5862.356,538.9731,144.6936,5591.74,0.9283770952144765,1.0082067259910896,0.9584979202921065,0.9241323461360481
6,2020-03-10,TJEA19,260,"4,316",16.6,0.0060606060606061,3721,6029.166,531.5222,147.784,5868.11,1.0284544302666028,0.9861757479176604,1.0213582356095916,1.0494246871277992
7,2020-03-11,TJEA19,342,"5,814",17.0,0.02409638554216853,3722,5794.766,528.2103,145.6599,5581.76,0.9611223177467663,0.9937690278976117,0.9856269961565528,0.9512023462409533
8,2020-03-12,TJEA19,350,"5,950",17.0,0.0,3723,5220.98,519.6413,141.1066,5051.97,0.9009820241231483,0.9837772947630897,0.9687401954827649,0.9050854927478071
9,2020-03-16,TJEA19,322,"5,635",17.5,0.02941176470588225,3727,5005.156,515.3382,133.4574,4861.22,0.9049712199192332,1.0024098457243573,0.9582225221861627,0.8802013453198982
10,2020-03-17,TJEA19,305,"5,429",17.8,0.017142857142857126,3728,5211.462,506.6228,132.251,5152.83,1.041218695281426,0.9830879992983248,0.9909604113372507,1.059986999148362
11,2020-03-18,TJEA19,333,"5,661",17.0,-0.0449438202247191,3729,4944.958,495.598,126.8581,4885.76,0.948861950830688,0.9782386422403414,0.9592222365048279,0.9481702287868997
12,2020-03-19,TJEA19,335,"5,762",17.2,0.0117647058823529,3730,4981.854,491.7119,131.0129,4909.13,1.0074613373864856,0.9921587657738732,1.0327515546898465,1.0047832885774168
13,2020-03-20,TJEA19,300,"5,400",18.0,0.046511627906976834,3731,4854.303,494.7105,130.3159,4697.09,0.9743968811611098,1.006098286415277,0.9946799131993872,0.9568070106108414
14,2020-03-23,TJEA19,270,"4,914",18.2,0.011111111111111072,3734,4710.78,496.8553,132.2568,4559.5,0.9704338604326924,1.0043354648829972,1.0148938080464471,0.9707073954299363
15,2020-03-24,TJEA19,285,"5,130",18.0,-0.01098901098901095,3735,5124.2609999999995,498.2149,136.0065,4987.8,1.08777336237311,1.0027364103794405,1.0283516613134447,1.0939357385678254
16,2020-03-25,TJEA19,296,"5,476",18.5,0.027777777777777683,3736,5251.88,499.2641,136.472,5045.35,1.024904859451929,1.0021059185504086,1.0034226305360407,1.0115381530935483
17,2020-03-26,TJEA19,366,"6,698",18.3,-0.010810810810810813,3737,5515.939,506.7601,135.0656,5360.49,1.050278947729194,1.0150140977490671,0.9896945893663167,1.0624614744269474
18,2020-03-27,TJEA19,300,"5,550",18.5,0.010928961748633892,3738,5373.875,510.4101,133.763,5179.92,0.9742448203288687,1.0072026191485872,0.990355797479151,0.9663146466087988
19,2020-03-30,TJEA19,200,"3,800",19.0,0.027027027027026973,3741,5507.08,511.474,132.3753,5354.39,1.024787513665651,1.0020844023266782,0.9896256812421971,1.0336819873666003
