,Unnamed: 0,Date,Trading Index,Open Price,Settlement Price (yuan/ton),Highest Price,Lowest Price,Price Change,Return,Settlement Volume (ton),Turnover (yuan)
982,982,2017-03-30,GDEA,15.54,15.68,15.69,15.2,0.14,0.009000000000000001,250510,3257997.0
981,981,2017-03-31,GDEA,15.68,15.37,15.78,15.23,-0.31,-0.0198,200650,2409992.0
980,980,2017-04-05,GDEA,15.37,15.34,15.86,15.0,-0.03,-0.002,124252,1905410.67
979,979,2017-04-06,GDEA,15.34,15.32,15.36,15.1,-0.02,-0.0013000000000000002,120643,1848573.93
978,978,2017-04-07,GDEA,15.32,15.47,15.95,15.0,0.15,0.0098,25147,388979.72
977,977,2017-04-10,GDEA,15.47,15.35,16.48,15.0,-0.12,-0.0078000000000000005,25732,394965.15
976,976,2017-04-11,GDEA,15.35,15.12,15.3,15.05,-0.23,-0.015,173654,2168702.2
975,975,2017-04-12,GDEA,15.12,15.01,15.3,15.0,-0.11,-0.0073,6050,90818.0
974,974,2017-04-13,GDEA,15.01,15.54,15.79,14.98,0.53,0.0353,22866,355451.51
973,973,2017-04-14,GDEA,15.54,15.18,17.06,14.98,-0.36,-0.0232,112156,1702730.51
972,972,2017-04-17,GDEA,15.18,15.0,16.7,14.8,-0.18,-0.011899999999999999,238735,3419315.77
971,971,2017-04-18,GDEA,15.0,15.96,16.38,14.8,0.96,0.064,150100,2395371.83
970,970,2017-04-19,GDEA,15.96,14.58,15.0,14.5,-1.38,-0.08650000000000001,413675,5719355.4
969,969,2017-04-20,GDEA,14.58,14.43,14.5,14.4,-0.15,-0.0103,643886,9434789.7
968,968,2017-04-21,GDEA,14.43,14.12,14.3,14.0,-0.31,-0.0215,323090,3367294.0
967,967,2017-04-24,GDEA,14.12,14.92,15.45,14.2,0.8,0.0567,510274,5893330.68
966,966,2017-04-25,GDEA,14.92,14.46,14.99,14.0,-0.46,-0.0308,34600,500280.0
965,965,2017-04-26,GDEA,14.46,13.99,14.1,13.99,-0.47,-0.0325,40540,567164.0
964,964,2017-04-27,GDEA,13.99,14.01,14.5,13.98,0.02,0.0014000000000000002,7715,108122.7
963,963,2017-04-28,GDEA,14.01,14.56,15.09,13.9,0.55,0.0393,37910,551794.72
962,962,2017-05-02,GDEA,14.56,14.77,15.95,13.21,0.21,0.0144,85322,1260355.06
961,961,2017-05-03,GDEA,14.77,15.36,16.18,13.7,0.59,0.039900000000000005,94844,1457115.81
960,960,2017-05-04,GDEA,15.36,14.21,15.2,13.85,-1.15,-0.07490000000000001,15169,215576.14
959,959,2017-05-05,GDEA,14.21,14.1,14.1,14.1,-0.11,-0.0077,380050,5765305.0
958,958,2017-05-08,GDEA,14.1,14.31,14.79,13.9,0.21,0.0149,4462,63871.4
957,957,2017-05-09,GDEA,14.31,14.68,14.8,14.5,0.37,0.0259,6001,88064.78
956,956,2017-05-10,GDEA,14.68,14.7,15.88,14.1,0.02,0.0014000000000000002,270410,3273063.0
955,955,2017-05-11,GDEA,14.7,14.78,14.78,14.6,0.08,0.0054,16386,242156.1
954,954,2017-05-12,GDEA,14.78,14.42,14.5,14.36,-0.36,-0.0244,10737,154806.02
953,953,2017-05-15,GDEA,14.42,15.47,15.5,14.41,1.05,0.0728,20504,317266.04
952,952,2017-05-16,GDEA,15.47,14.26,16.5,14.0,-1.21,-0.0782,135499,1932228.79
951,951,2017-05-17,GDEA,14.26,14.39,14.89,14.0,0.13,0.0091,39369,566425.51
950,950,2017-05-18,GDEA,14.39,15.38,15.67,14.0,0.99,0.0688,23300,358314.0
949,949,2017-05-19,GDEA,15.38,16.23,16.92,13.84,0.85,0.0553,25829,419091.54
948,948,2017-05-22,GDEA,16.23,17.39,17.84,14.61,1.16,0.07150000000000001,143114,1949590.16
947,947,2017-05-23,GDEA,17.39,18.9,18.9,15.65,1.51,0.0868,15001,283515.65
946,946,2017-05-24,GDEA,18.9,17.01,17.01,17.01,-1.89,-0.1,40000,680400.0
945,945,2017-05-25,GDEA,17.01,15.31,15.31,15.31,-1.7,-0.0999,571000,8591510.0
944,944,2017-05-26,GDEA,15.31,14.52,16.8,13.78,-0.79,-0.0516,74583,1082768.35
943,943,2017-05-31,GDEA,14.52,13.98,15.9,13.2,-0.54,-0.037200000000000004,1152599,15643797.82
942,942,2017-06-01,GDEA,13.98,13.66,14.49,12.58,-0.32,-0.0229,215332,2982147.98
941,941,2017-06-02,GDEA,13.66,13.94,13.99,13.8,0.28,0.020499999999999997,14800,206284.0
940,940,2017-06-05,GDEA,13.94,14.07,15.33,13.52,0.13,0.009300000000000001,107937,1519084.12
939,939,2017-06-06,GDEA,14.07,13.72,13.8,12.68,-0.35,-0.024900000000000002,127837,1877806.08
938,938,2017-06-07,GDEA,13.72,13.5,13.9,13.1,-0.22,-0.016,318862,4304750.17
937,937,2017-06-08,GDEA,13.5,14.27,14.85,12.78,0.77,0.057,161838,2211986.83
936,936,2017-06-09,GDEA,14.27,13.39,14.18,12.96,-0.88,-0.0617,155917,1966108.89
935,935,2017-06-12,GDEA,13.39,13.5,14.68,13.0,0.11,0.008199999999999999,248768,2778510.13
934,934,2017-06-13,GDEA,13.5,13.67,14.5,13.1,0.17,0.0126,174916,2391422.08
933,933,2017-06-14,GDEA,13.67,13.48,14.9,12.96,-0.19,-0.0139,226134,3070665.5
932,932,2017-06-15,GDEA,13.48,13.47,14.78,13.0,-0.01,-0.0007000000000000001,859092,10736441.53
931,931,2017-06-16,GDEA,13.47,12.84,14.8,12.2,-0.63,-0.0468,940599,12175856.62
930,930,2017-06-17,GDEA,12.84,11.82,14.0,11.56,-1.02,-0.07940000000000001,55888,660437.0
929,929,2017-06-18,GDEA,11.82,12.59,12.59,12.59,0.77,0.0651,1000,12590.0
928,928,2017-06-19,GDEA,12.59,12.63,13.79,12.21,0.04,0.0032,262129,3469108.78
927,927,2017-06-20,GDEA,12.63,13.09,13.2,13.0,0.46,0.0364,45485,587125.5
926,926,2017-06-21,GDEA,13.09,12.87,14.4,12.5,-0.22,-0.0168,100738,1296017.22
925,925,2017-06-22,GDEA,12.87,12.76,14.15,11.58,-0.11,-0.0085,123480,1486690.92
924,924,2017-06-23,GDEA,12.76,14.0,14.0,13.5,1.24,0.09720000000000001,15033,210437.0
923,923,2017-06-26,GDEA,14.0,14.76,15.38,12.6,0.76,0.0543,148147,2187349.52
922,922,2017-06-27,GDEA,14.76,14.88,15.5,13.28,0.12,0.008100000000000001,261983,3639949.12
921,921,2017-06-28,GDEA,14.88,15.69,15.7,13.39,0.81,0.054400000000000004,63634,998614.9
920,920,2017-06-29,GDEA,15.69,14.12,14.12,14.12,-1.57,-0.1001,13,183.56
919,919,2017-06-30,GDEA,14.12,12.85,15.5,12.71,-1.27,-0.08990000000000001,33506,430454.92
918,918,2017-07-03,GDEA,12.85,12.99,14.14,11.58,0.14,0.010900000000000002,53,688.72
917,917,2017-07-04,GDEA,12.99,11.88,14.29,11.88,-1.11,-0.0855,10052,119467.09
916,916,2017-07-05,GDEA,11.88,11.11,13.0,10.69,-0.77,-0.06480000000000001,6454,71730.32
915,915,2017-07-06,GDEA,11.11,12.22,12.22,12.22,1.11,0.0999,2000,24440.0
914,914,2017-07-07,GDEA,12.22,12.0,12.0,12.0,-0.22,-0.018000000000000002,2580,30960.0
913,913,2017-07-10,GDEA,12.0,12.38,12.7,12.31,0.38,0.0317,600,7425.0
912,912,2017-07-11,GDEA,12.38,12.24,12.74,12.1,-0.14,-0.0113,4873,59644.57
911,911,2017-07-12,GDEA,12.24,12.04,12.04,12.04,-0.2,-0.0163,1,12.04
910,910,2017-07-13,GDEA,12.04,11.66,12.7,11.5,-0.38,-0.0316,10129,118145.1
909,909,2017-07-17,GDEA,11.66,12.04,12.1,10.49,0.38,0.0326,1772,21334.5
908,908,2017-07-19,GDEA,12.04,12.59,12.6,12.5,0.55,0.045700000000000005,3440,43302.8
907,907,2017-07-20,GDEA,12.59,12.13,12.8,11.7,-0.46,-0.0365,25088,304420.44
906,906,2017-07-21,GDEA,12.13,11.08,12.7,11.0,-1.05,-0.0866,8460,93729.0
905,905,2017-07-24,GDEA,11.08,11.06,12.19,11.0,-0.02,-0.0018,5200,57497.5
904,904,2017-07-25,GDEA,11.06,12.1,12.17,12.03,1.04,0.094,138094,1657128.2
903,903,2017-07-26,GDEA,12.1,12.72,12.79,12.33,0.62,0.0512,10788,137267.71
902,902,2017-07-27,GDEA,12.72,12.51,12.52,12.51,-0.21,-0.0165,1916,23977.46
901,901,2017-07-28,GDEA,12.51,11.64,12.5,11.55,-0.87,-0.0695,21823,165675.44
900,900,2017-07-31,GDEA,11.64,11.91,12.8,11.25,0.27,0.0232,6897,82141.25
899,899,2017-08-01,GDEA,11.91,12.98,12.98,12.98,1.07,0.0898,50,649.0
898,898,2017-08-02,GDEA,12.98,12.24,13.0,11.7,-0.74,-0.057,12977,158808.6
897,897,2017-08-03,GDEA,12.24,11.05,12.51,11.05,-1.19,-0.09720000000000001,3379,37352.55
896,896,2017-08-04,GDEA,11.05,12.16,12.16,12.16,1.11,0.1005,2,24.32
895,895,2017-08-07,GDEA,12.16,12.51,12.51,12.51,0.35,0.0288,1,12.51
894,894,2017-08-08,GDEA,12.51,11.99,12.8,11.3,-0.52,-0.041600000000000005,4333,51962.9
893,893,2017-08-09,GDEA,11.99,12.09,12.8,11.0,0.1,0.0083,6581,79591.0
892,892,2017-08-10,GDEA,12.09,12.6,12.6,12.6,0.51,0.0422,2000,25200.0
891,891,2017-08-11,GDEA,12.6,12.12,12.79,11.35,-0.48,-0.0381,9320,112982.0
890,890,2017-08-14,GDEA,12.12,12.22,12.5,11.0,0.1,0.0083,40357,493059.05
889,889,2017-08-15,GDEA,12.22,12.36,12.68,11.3,0.14,0.0115,18690,231039.6
888,888,2017-08-16,GDEA,12.36,12.28,12.55,12.25,-0.08,-0.006500000000000001,25063,307849.01
887,887,2017-08-21,GDEA,12.28,12.28,12.5,12.21,0.0,0.0,580,7122.6
886,886,2017-08-22,GDEA,12.28,12.5,12.8,12.5,0.22,0.0179,501,6262.8
885,885,2017-08-23,GDEA,12.5,12.98,12.98,12.98,0.48,0.0384,1537,19950.26
884,884,2017-08-24,GDEA,12.98,13.0,14.28,13.0,0.02,0.0015,1001,13014.28
883,883,2017-08-25,GDEA,13.0,13.0,13.0,13.0,0.0,0.0,671,8723.0
882,882,2017-08-28,GDEA,13.0,13.18,13.18,13.18,0.18,0.0138,20,263.6
881,881,2017-08-30,GDEA,13.18,13.0,13.0,13.0,-0.18,-0.013700000000000002,100,1300.0
880,880,2017-08-31,GDEA,13.0,12.81,12.81,12.81,-0.19,-0.0146,300,3843.0
879,879,2017-09-01,GDEA,12.81,12.8,13.18,12.8,-0.01,-0.0008,100001,1280013.18
878,878,2017-09-04,GDEA,12.8,12.7,12.9,12.5,-0.1,-0.0078000000000000005,6003,76237.5
877,877,2017-09-05,GDEA,12.7,13.0,13.0,13.0,0.3,0.0236,2000,26000.0
876,876,2017-09-06,GDEA,13.0,12.89,13.2,12.5,-0.11,-0.0085,4469,57590.8
875,875,2017-09-07,GDEA,12.89,13.5,13.5,13.5,0.61,0.04730000000000001,3000,40500.0
874,874,2017-09-08,GDEA,13.5,12.86,13.4,12.5,-0.64,-0.047400000000000005,3500,45000.0
873,873,2017-09-11,GDEA,12.86,13.5,13.5,13.5,0.64,0.049800000000000004,1000,13500.0
872,872,2017-09-12,GDEA,13.5,13.5,13.5,13.5,0.0,0.0,200,2700.0
871,871,2017-09-13,GDEA,13.5,13.49,13.6,13.3,-0.01,-0.0007000000000000001,2568,34646.8
870,870,2017-09-14,GDEA,13.49,13.57,13.57,13.57,0.08,0.0059,1,13.57
869,869,2017-09-15,GDEA,13.57,13.65,13.65,13.65,0.08,0.0059,1,13.65
868,868,2017-09-18,GDEA,13.65,13.7,13.7,13.7,0.05,0.0037,1312,17974.4
867,867,2017-09-19,GDEA,13.7,13.7,13.7,13.7,0.0,0.0,1,13.7
866,866,2017-09-20,GDEA,13.7,13.11,14.5,12.8,-0.59,-0.0431,11120,145737.0
865,865,2017-09-21,GDEA,13.11,14.42,14.42,14.42,1.31,0.0999,16000,230720.0
864,864,2017-09-22,GDEA,14.42,15.47,15.6,13.6,1.05,0.0728,30046,464900.35
863,863,2017-09-25,GDEA,15.47,13.92,13.92,13.92,-1.55,-0.1002,3807,52993.44
862,862,2017-09-26,GDEA,13.92,13.85,13.85,13.85,-0.07,-0.005,50,692.5
861,861,2017-09-27,GDEA,13.85,13.78,13.9,13.5,-0.07,-0.0051,226115,2959807.75
860,860,2017-09-28,GDEA,13.78,13.37,13.5,13.3,-0.41,-0.0298,6737,90107.1
859,859,2017-09-29,GDEA,13.37,13.5,13.5,13.5,0.13,0.0097,2839,38326.5
858,858,2017-10-09,GDEA,13.5,13.5,13.5,13.5,0.0,0.0,275000,1906300.0
857,857,2017-10-10,GDEA,13.5,13.78,13.78,13.78,0.28,0.0207,1,13.78
856,856,2017-10-11,GDEA,13.78,13.9,13.9,13.89,0.12,0.0087,100211,1102931.9
855,855,2017-10-13,GDEA,13.9,14.1,15.2,13.3,0.2,0.0144,2650,37360.0
854,854,2017-10-16,GDEA,14.1,14.0,14.0,14.0,-0.1,-0.0070999999999999995,33,462.0
853,853,2017-10-17,GDEA,14.0,14.92,15.2,13.5,0.92,0.06570000000000001,600,8950.0
852,852,2017-10-18,GDEA,14.92,15.04,15.88,13.43,0.12,0.008,805,12105.6
851,851,2017-10-19,GDEA,15.04,14.92,15.8,13.8,-0.12,-0.008,1091,16274.9
850,850,2017-10-20,GDEA,14.92,13.7,13.8,13.6,-1.22,-0.0818,600,8220.0
849,849,2017-10-23,GDEA,13.7,13.5,13.5,13.5,-0.2,-0.0146,500,6750.0
848,848,2017-10-24,GDEA,13.5,14.3,14.3,14.3,0.8,0.0593,10,143.0
847,847,2017-10-25,GDEA,14.3,13.1,13.8,13.1,-1.2,-0.0839,9556,125222.7
846,846,2017-10-26,GDEA,13.1,14.4,14.4,14.4,1.3,0.0992,1800,25920.0
845,845,2017-10-27,GDEA,14.4,13.48,15.5,12.96,-0.92,-0.0639,6251,84271.4
844,844,2017-10-30,GDEA,13.48,13.33,14.78,13.0,-0.15,-0.0111,17150,228653.5
843,843,2017-10-31,GDEA,13.33,13.44,14.23,13.38,0.11,0.0083,10256,137868.55
842,842,2017-11-01,GDEA,13.44,13.4,14.0,13.3,-0.04,-0.003,3176,42543.85
841,841,2017-11-02,GDEA,13.4,13.6,13.6,13.6,0.2,0.0149,360001,3600013.6
840,840,2017-11-06,GDEA,13.6,13.55,13.55,13.55,-0.05,-0.0037,500,6775.0
839,839,2017-11-09,GDEA,13.55,13.49,13.49,13.49,-0.06,-0.0044,370,4991.3
838,838,2017-11-10,GDEA,13.49,13.43,13.6,13.35,-0.06,-0.0044,3460,46475.0
837,837,2017-11-13,GDEA,13.43,13.45,13.45,13.45,0.02,0.0015,300742,3729979.9
836,836,2017-11-14,GDEA,13.45,14.0,14.0,14.0,0.55,0.0409,300200,3962800.0
835,835,2017-11-15,GDEA,14.0,14.03,14.3,13.78,0.03,0.0021,102,1431.56
834,834,2017-11-16,GDEA,14.03,13.56,13.56,13.56,-0.47,-0.0335,368,4990.08
833,833,2017-11-17,GDEA,13.56,13.5,13.5,13.5,-0.06,-0.0044,370,4995.0
832,832,2017-11-22,GDEA,13.5,13.25,13.69,13.2,-0.25,-0.018500000000000003,2300,30468.0
831,831,2017-11-23,GDEA,13.25,13.6,14.2,13.4,0.35,0.026400000000000003,1515,20611.0
830,830,2017-11-24,GDEA,13.6,14.49,14.5,14.2,0.89,0.0654,495,7171.5
829,829,2017-11-27,GDEA,14.49,13.32,15.01,13.31,-1.17,-0.08070000000000001,30416,405196.4
828,828,2017-11-28,GDEA,13.32,14.23,14.5,14.2,0.91,0.0683,210,2988.0
827,827,2017-12-04,GDEA,14.23,13.5,13.5,13.5,-0.73,-0.0513,884,11934.0
826,826,2017-12-05,GDEA,13.5,14.2,14.2,14.2,0.7,0.0519,200,2840.0
825,825,2017-12-06,GDEA,14.2,13.1,13.2,13.1,-1.1,-0.0775,52233,652597.0
824,824,2017-12-07,GDEA,13.1,13.15,13.2,13.0,0.05,0.0038,36790,483897.1
823,823,2017-12-08,GDEA,13.15,13.73,14.2,13.12,0.58,0.0441,119651,1643074.84
822,822,2017-12-11,GDEA,13.73,13.35,13.39,13.1,-0.38,-0.027700000000000002,19369,258558.27
821,821,2017-12-12,GDEA,13.35,14.69,14.69,14.69,1.34,0.10039999999999999,33595,493510.55
820,820,2017-12-13,GDEA,14.69,13.33,13.33,13.33,-1.36,-0.0926,748,9970.84
819,819,2017-12-14,GDEA,13.33,13.96,13.96,13.96,0.63,0.04730000000000001,404,5639.84
818,818,2017-12-15,GDEA,13.96,13.7,13.7,13.7,-0.26,-0.018600000000000002,700,9590.0
817,817,2017-12-18,GDEA,13.7,13.34,13.4,13.3,-0.36,-0.0263,4600,61365.0
816,816,2017-12-19,GDEA,13.34,13.31,13.31,13.31,-0.03,-0.0022,8,106.48
815,815,2017-12-20,GDEA,13.31,13.08,13.3,13.0,-0.23,-0.0173,35326,462237.16
814,814,2017-12-21,GDEA,13.08,13.02,13.25,13.0,-0.06,-0.0046,15784,205442.24
813,813,2017-12-22,GDEA,13.02,13.2,13.2,13.2,0.18,0.0138,1000,13200.0
812,812,2017-12-26,GDEA,13.2,14.17,14.5,12.9,0.97,0.0735,26200,371225.0
811,811,2017-12-27,GDEA,14.17,12.8,12.8,12.8,-1.37,-0.09670000000000001,22500,288000.0
810,810,2017-12-28,GDEA,12.8,12.9,12.91,12.9,0.1,0.0078000000000000005,22525,290573.61
809,809,2017-12-29,GDEA,12.9,12.91,13.1,12.9,0.01,0.0008,10500,135550.0
808,808,2018-01-03,GDEA,12.91,12.93,14.0,12.9,0.02,0.0015,8300,107291.0
807,807,2018-01-09,GDEA,12.93,14.0,14.0,14.0,1.07,0.0828,5,70.0
806,806,2018-01-10,GDEA,14.0,12.62,15.0,12.61,-1.38,-0.0986,1198,15118.73
805,805,2018-01-11,GDEA,12.62,12.99,13.0,12.7,0.37,0.029300000000000003,40800,530160.0
804,804,2018-01-12,GDEA,12.99,13.9,13.9,13.9,0.91,0.0701,447,6213.3
803,803,2018-01-17,GDEA,13.9,12.8,12.81,12.8,-1.1,-0.0791,14175,181481.75
802,802,2018-01-25,GDEA,12.8,12.7,12.71,12.7,-0.1,-0.0078000000000000005,1435,18226.5
801,801,2018-01-26,GDEA,12.7,12.9,12.9,12.9,0.2,0.015700000000000002,1,12.9
800,800,2018-01-29,GDEA,12.9,13.0,13.0,13.0,0.1,0.0078000000000000005,102970,1358610.0
799,799,2018-01-30,GDEA,13.0,12.7,12.7,12.7,-0.3,-0.023100000000000002,125,1587.5
798,798,2018-01-31,GDEA,12.7,12.7,12.7,12.7,0.0,0.0,101180,1294986.0
797,797,2018-02-01,GDEA,12.7,12.7,12.7,12.7,0.0,0.0,8000,101600.0
796,796,2018-02-02,GDEA,12.7,12.95,12.95,12.95,0.25,0.0197,105000,1164750.0
795,795,2018-02-05,GDEA,12.95,13.67,13.67,13.67,0.72,0.0556,800,10936.0
794,794,2018-02-06,GDEA,13.67,14.29,14.5,13.05,0.62,0.0454,1400,20010.0
793,793,2018-02-07,GDEA,14.29,12.87,14.3,12.86,-1.42,-0.0994,288405,3877359.0
792,792,2018-02-08,GDEA,12.87,13.2,13.2,13.2,0.33,0.0256,5,66.0
791,791,2018-02-09,GDEA,13.2,12.81,12.81,12.81,-0.39,-0.029500000000000002,1357750,14049277.5
790,790,2018-02-12,GDEA,12.81,12.81,,,0.0,0.0,250000,2725000.0
789,789,2018-02-26,GDEA,12.81,13.0,13.0,13.0,0.19,0.0148,2000,26000.0
788,788,2018-02-27,GDEA,13.0,12.85,12.85,12.85,-0.15,-0.0115,1000,12850.0
787,787,2018-02-28,GDEA,12.85,13.39,13.39,13.39,0.54,0.042,1,13.39
786,786,2018-03-01,GDEA,13.39,12.52,13.0,12.4,-0.87,-0.065,100765,1261705.5
785,785,2018-03-02,GDEA,12.52,13.03,13.09,12.9,0.51,0.04070000000000001,7174,93487.66
784,784,2018-03-05,GDEA,13.03,13.12,13.2,13.0,0.09,0.0069,8500,111555.0
783,783,2018-03-06,GDEA,13.12,13.03,13.1,12.96,-0.09,-0.0069,12600,164230.0
782,782,2018-03-09,GDEA,13.03,13.1,13.67,13.1,0.07,0.0054,2001,26213.67
781,781,2018-03-12,GDEA,13.1,14.41,14.41,14.41,1.31,0.1,1,14.41
780,780,2018-03-13,GDEA,14.41,13.11,15.85,13.11,-1.3,-0.0902,3161,41445.05
779,779,2018-03-14,GDEA,13.11,13.44,13.55,13.3,0.33,0.0252,25200,338720.0
778,778,2018-03-15,GDEA,13.44,13.4,13.4,13.39,-0.04,-0.003,2580,34570.0
777,777,2018-03-16,GDEA,13.4,13.99,14.69,13.49,0.59,0.044000000000000004,2550,35669.5
776,776,2018-03-21,GDEA,13.99,13.3,15.0,13.3,-0.69,-0.0493,1101,14645.0
775,775,2018-03-22,GDEA,13.3,13.21,13.99,13.21,-0.09,-0.0068000000000000005,3500,46244.78
774,774,2018-03-23,GDEA,13.21,12.86,13.39,12.8,-0.35,-0.0265,18300,235288.0
773,773,2018-03-26,GDEA,12.86,13.28,14.15,13.0,0.42,0.0327,24280,322413.8
772,772,2018-03-27,GDEA,13.28,14.6,14.6,14.6,1.32,0.0994,6630,96798.0
771,771,2018-03-28,GDEA,14.6,15.12,15.8,13.3,0.52,0.0356,57754,873062.45
770,770,2018-03-29,GDEA,15.12,16.1,16.1,16.1,0.98,0.06480000000000001,15527,249984.7
769,769,2018-03-30,GDEA,16.1,14.49,14.49,14.49,-1.61,-0.1,300001,4377014.49
768,768,2018-04-02,GDEA,14.49,13.2,13.79,13.2,-1.29,-0.08900000000000001,865,11418.59
767,767,2018-04-03,GDEA,13.2,13.53,14.0,13.4,0.33,0.025,12752,172572.0
766,766,2018-04-09,GDEA,13.53,14.31,14.8,13.5,0.78,0.0576,60259,898385.0
765,765,2018-04-10,GDEA,14.31,13.2,13.2,13.2,-1.11,-0.0776,2000,26400.0
764,764,2018-04-11,GDEA,13.2,13.74,14.5,13.3,0.54,0.0409,22929,315067.05
763,763,2018-04-12,GDEA,13.74,13.8,13.8,13.79,0.06,0.0044,18012,236769.0
762,762,2018-04-13,GDEA,13.8,14.1,15.1,13.75,0.3,0.0217,11949,168535.22
761,761,2018-04-16,GDEA,14.1,13.78,14.8,13.5,-0.32,-0.0227,4301,59264.8
760,760,2018-04-17,GDEA,13.78,13.75,15.01,13.5,-0.03,-0.0022,120607,1403316.42
759,759,2018-04-18,GDEA,13.75,15.01,15.01,13.8,1.26,0.0916,2831,42492.1
758,758,2018-04-19,GDEA,15.01,13.58,13.9,13.55,-1.43,-0.0953,1301,17673.9
757,757,2018-04-20,GDEA,13.58,14.0,14.88,14.0,0.42,0.0309,5001,70014.88
756,756,2018-04-23,GDEA,14.0,13.7,13.8,13.5,-0.3,-0.021400000000000002,38541,517589.06
755,755,2018-04-24,GDEA,13.7,13.66,13.79,13.64,-0.04,-0.0029,3200,43698.0
754,754,2018-04-25,GDEA,13.66,13.59,13.76,13.5,-0.07,-0.0051,215123,2805474.15
753,753,2018-04-26,GDEA,13.59,13.47,13.7,13.3,-0.12,-0.0088,16926,228076.66
752,752,2018-04-27,GDEA,13.47,13.88,14.0,13.5,0.41,0.0304,184948,2434942.7
751,751,2018-05-02,GDEA,13.88,14.11,14.39,13.71,0.23,0.0166,14699,207387.95
750,750,2018-05-03,GDEA,14.11,14.48,14.5,14.4,0.37,0.0262,248973,3604708.77
749,749,2018-05-04,GDEA,14.48,15.52,15.8,14.8,1.04,0.0718,490091,6956272.09
748,748,2018-05-07,GDEA,15.52,14.34,14.43,14.25,-1.18,-0.076,32471,465485.83
747,747,2018-05-08,GDEA,14.34,14.5,14.5,14.5,0.16,0.011200000000000002,2000,29000.0
746,746,2018-05-09,GDEA,14.5,14.34,14.4,14.25,-0.16,-0.011000000000000001,4182,59988.5
745,745,2018-05-10,GDEA,14.34,14.73,14.8,14.4,0.39,0.027200000000000002,13700,201866.0
744,744,2018-05-11,GDEA,14.73,14.85,15.6,14.6,0.12,0.008100000000000001,29602,439552.1
743,743,2018-05-14,GDEA,14.85,14.6,14.6,14.6,-0.25,-0.0168,775,11315.0
742,742,2018-05-15,GDEA,14.6,14.76,15.0,14.5,0.16,0.011000000000000001,35501,523963.91
741,741,2018-05-16,GDEA,14.76,15.25,16.24,14.6,0.49,0.0332,51077,779121.4
740,740,2018-05-17,GDEA,15.25,15.75,16.7,14.61,0.5,0.032799999999999996,129508,2040373.6
739,739,2018-05-18,GDEA,15.75,14.72,14.72,14.71,-1.03,-0.0654,6447,94889.84
738,738,2018-05-21,GDEA,14.72,14.93,15.0,14.85,0.21,0.0143,210884,2802510.53
737,737,2018-05-22,GDEA,14.93,14.97,15.0,14.8,0.04,0.0027,621076,9300435.53
736,736,2018-05-23,GDEA,14.97,14.97,15.0,14.81,0.0,0.0,94218,1410706.84
735,735,2018-05-24,GDEA,14.97,15.19,15.2,14.98,0.22,0.0147,101748,1498135.31
734,734,2018-05-25,GDEA,15.19,14.91,14.99,14.8,-0.28,-0.0184,23000,342850.0
733,733,2018-05-28,GDEA,14.91,15.0,15.01,15.0,0.09,0.006,32180,482730.0
732,732,2018-05-29,GDEA,15.0,15.19,15.3,14.61,0.19,0.012700000000000001,243751,3313730.96
731,731,2018-05-30,GDEA,15.19,15.25,15.3,15.1,0.06,0.0039000000000000003,68912,1050610.07
730,730,2018-05-31,GDEA,15.25,15.22,15.25,15.21,-0.03,-0.002,1653336,15596790.0
729,729,2018-06-01,GDEA,15.22,15.43,15.48,15.01,0.21,0.0138,788984,11677822.4
728,728,2018-06-04,GDEA,15.43,15.51,16.2,15.1,0.08,0.005200000000000001,429834,6095905.67
727,727,2018-06-05,GDEA,15.51,15.19,15.42,14.8,-0.32,-0.0206,6141,93257.92
726,726,2018-06-06,GDEA,15.19,15.32,16.6,15.0,0.13,0.0086,168742,2585769.72
725,725,2018-06-07,GDEA,15.32,16.35,16.8,15.01,1.03,0.0672,306575,5011664.66
724,724,2018-06-08,GDEA,16.35,15.51,15.8,14.72,-0.84,-0.0514,277481,4341868.65
723,723,2018-06-11,GDEA,15.51,14.98,15.07,14.96,-0.53,-0.0342,490362,7575848.03
722,722,2018-06-12,GDEA,14.98,15.13,15.28,14.8,0.15,0.01,309634,4683379.48
721,721,2018-06-13,GDEA,15.13,14.77,14.99,14.55,-0.36,-0.023799999999999998,883505,9199773.24
720,720,2018-06-14,GDEA,14.77,15.02,15.05,14.39,0.25,0.0169,579579,8713406.21
719,719,2018-06-15,GDEA,15.02,14.88,15.8,14.7,-0.14,-0.009300000000000001,1420753,18996441.07
718,718,2018-06-16,GDEA,14.88,14.63,15.1,14.6,-0.25,-0.0168,489076,7156899.6
717,717,2018-06-17,GDEA,14.63,14.63,,,0.0,0.0,384986,5662718.0
716,716,2018-06-18,GDEA,14.63,14.88,16.09,14.5,0.25,0.0171,597464,6252430.76
715,715,2018-06-19,GDEA,14.88,14.52,14.88,14.3,-0.36,-0.0242,225825,3333647.1
714,714,2018-06-20,GDEA,14.52,14.46,14.49,14.02,-0.06,-0.0040999999999999995,440848,6557201.28
713,713,2018-06-21,GDEA,14.46,14.61,14.61,13.9,0.15,0.010400000000000001,340147,3480343.3
712,712,2018-06-25,GDEA,14.61,14.35,14.5,13.15,-0.26,-0.0178,20728,297507.88
711,711,2018-06-26,GDEA,14.35,14.37,14.49,14.0,0.02,0.0014000000000000002,15526,223177.74
710,710,2018-06-28,GDEA,14.37,14.0,14.0,14.0,-0.37,-0.0257,255607,4051198.0
